Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2009-01-03,DEN,ASE,829,0.0,0.0,919,125.0
2009-01-03,DEN,ASE,920,0.0,0.0,1010,125.0
2009-01-03,DEN,ASE,955,0.0,0.0,1045,125.0
2009-01-03,DEN,ASE,1123,0.0,0.0,1215,125.0
2009-01-03,ASE,DEN,1419,0.0,0.0,1507,125.0
2009-01-03,DEN,ASE,1258,0.0,0.0,1348,125.0
2009-01-03,ASE,DEN,1304,0.0,0.0,1352,125.0
2009-01-03,ASE,DEN,1930,0.0,0.0,2018,125.0
2009-01-03,DEN,ASE,1803,0.0,0.0,1853,125.0
2009-01-03,ASE,DEN,1547,0.0,0.0,1635,125.0
2009-01-03,DEN,ASE,1426,0.0,0.0,1516,125.0
2009-01-03,ASE,DEN,1712,0.0,0.0,1800,125.0
2009-01-03,DEN,ASE,1548,1718.0,90.0,1638,125.0
2009-01-03,ASE,DEN,1622,0.0,0.0,1710,125.0
2009-01-03,DEN,ASE,1458,0.0,0.0,1548,125.0
2009-01-03,XNA,DEN,625,0.0,0.0,726,616.0
2009-01-03,DEN,ASE,1451,0.0,0.0,1541,125.0
2009-01-03,ASE,DEN,1100,0.0,0.0,1148,125.0
2009-01-03,ASE,ORD,1615,0.0,0.0,2002,1013.0
2009-01-03,ASE,SFO,1445,0.0,0.0,1605,848.0
2009-01-03,SFO,ASE,1655,0.0,0.0,2013,848.0
2009-01-03,DEN,ASE,1015,0.0,0.0,1105,125.0
2009-01-03,GCC,RKS,630,0.0,0.0,745,261.0
2009-01-03,DEN,EGE,1120,1411.0,171.0,1214,120.0
2009-01-03,EGE,DEN,1255,0.0,0.0,1358,120.0
2009-01-03,ATL,MEI,2016,0.0,0.0,2029,267.0
2009-01-03,ATL,AGS,2045,2221.0,96.0,2134,143.0
2009-01-03,ATL,BHM,900,0.0,0.0,854,134.0
2009-01-03,BHM,ATL,925,0.0,0.0,1124,134.0
2009-01-03,AGS,ATL,600,0.0,0.0,652,143.0
2009-01-03,ATL,PIA,2035,0.0,0.0,2124,564.0
2009-01-03,ATL,ATW,2035,0.0,0.0,2149,765.0
2009-01-03,ATL,GNV,1902,2104.0,122.0,2013,300.0
2009-01-03,ATL,BMI,2015,0.0,0.0,2059,533.0
2009-01-03,ATL,BHM,1024,0.0,0.0,1021,134.0
2009-01-03,BHM,ATL,1050,0.0,0.0,1250,134.0
2009-01-03,TRI,ATL,645,0.0,0.0,746,227.0
2009-01-03,ATL,GNV,2141,2210.0,29.0,2253,300.0
2009-01-03,PNS,ATL,925,0.0,0.0,1129,272.0
2009-01-03,ATL,PNS,835,943.0,68.0,852,272.0
2009-01-03,ATL,BMI,2155,0.0,0.0,2239,533.0
2009-01-03,IAD,ATL,1928,0.0,0.0,2117,533.0
2009-01-03,DFW,PIA,1920,0.0,0.0,2110,673.0
2009-01-03,DFW,CAE,1915,0.0,0.0,2225,922.0
2009-01-03,DFW,VPS,2035,0.0,0.0,2225,641.0
2009-01-03,ORD,CMI,1925,0.0,0.0,2015,135.0
2009-01-03,ORD,RST,1415,1410.0,-5.0,1525,268.0
2009-01-03,ORD,RST,1710,0.0,0.0,1820,268.0
2009-01-03,RST,ORD,1845,0.0,0.0,2000,268.0
2009-01-03,ORD,DBQ,2150,0.0,0.0,2240,147.0
2009-01-03,ORD,CMI,2050,0.0,0.0,2140,135.0
2009-01-03,ORD,LSE,1625,1618.0,-7.0,1730,215.0
2009-01-03,LSE,ORD,1755,0.0,0.0,1905,215.0
2009-01-03,ORD,LSE,2000,0.0,0.0,2110,215.0
2009-01-03,RST,ORD,1550,0.0,0.0,1705,268.0
2009-01-03,MEM,PNS,925,924.0,-1.0,1050,355.0
2009-01-03,MEM,TLH,1930,1930.0,0.0,2159,458.0
2009-01-03,RST,MSP,1659,0.0,0.0,1757,76.0
2009-01-03,MSP,SBN,2005,2008.0,3.0,2230,411.0
2009-01-03,DTW,CAE,2141,0.0,0.0,2340,583.0
2009-01-03,PNS,MEM,1130,0.0,0.0,1259,355.0
2009-01-03,MEM,MOB,935,0.0,0.0,1054,317.0
2009-01-03,MOB,MEM,1130,0.0,0.0,1251,317.0
2009-01-03,MSP,CMX,2135,0.0,0.0,2358,277.0
2009-01-03,ITH,DTW,625,0.0,0.0,757,353.0
2009-01-03,EGE,ORD,1125,0.0,0.0,1510,1007.0
2009-01-03,SCC,ANC,1616,0.0,0.0,1758,626.0
2009-01-03,ANC,SCC,1345,0.0,0.0,1531,626.0
2009-01-03,OME,ANC,958,0.0,0.0,1129,539.0
2009-01-03,EGE,EWR,1215,0.0,0.0,1826,1725.0
2009-01-03,CVG,ATL,1940,0.0,0.0,2119,373.0
2009-01-04,CMX,MSP,545,0.0,0.0,607,277.0
2009-01-04,PIT,MEM,1730,0.0,0.0,1846,652.0
2009-01-04,MSP,GSO,1915,0.0,0.0,2250,924.0
2009-01-04,SBN,MSP,711,0.0,0.0,750,411.0
2009-01-04,DTW,CAE,2141,0.0,0.0,2340,583.0
2009-01-04,AZO,DTW,1149,0.0,0.0,1249,113.0
2009-01-04,TLH,MEM,710,0.0,0.0,747,458.0
2009-01-04,MEM,CAE,1928,0.0,0.0,2159,511.0
2009-01-04,MEM,GSO,1950,0.0,0.0,2229,570.0
2009-01-04,DAY,DTW,1142,0.0,0.0,1250,166.0
2009-01-04,DTW,GSO,2130,0.0,0.0,2312,460.0
2009-01-04,DAY,DTW,1330,0.0,0.0,1439,166.0
2009-01-04,CAE,DTW,715,0.0,0.0,925,583.0
2009-01-04,DTW,AZO,1018,1015.0,-3.0,1352,113.0
2009-01-04,DTW,DAY,1158,1155.0,-3.0,1301,166.0
2009-01-04,KTN,SEA,930,0.0,0.0,1225,680.0
2009-01-04,JNU,SEA,1348,0.0,0.0,1710,909.0
2009-01-04,SEA,FAI,2135,0.0,0.0,18,1533.0
2009-01-04,SEA,SFO,1930,0.0,0.0,2137,679.0
2009-01-04,ADK,ANC,1715,0.0,0.0,2101,1192.0
2009-01-04,SEA,FAI,1815,1836.0,21.0,2102,1533.0
2009-01-04,PSG,JNU,1113,0.0,0.0,1156,123.0
2009-01-04,KTN,WRG,838,0.0,0.0,927,82.0
2009-01-04,WRG,PSG,1007,0.0,0.0,1033,31.0
2009-01-04,JFK,SYR,2240,0.0,0.0,2356,209.0
2009-01-04,ATL,CVG,2130,0.0,0.0,2258,373.0
2009-01-04,GNV,ATL,700,0.0,0.0,820,300.0
2009-01-04,ATL,TLH,2230,0.0,0.0,2339,223.0
2009-01-04,TYS,ATL,1030,0.0,0.0,1130,152.0
2009-01-04,ATL,FAY,1900,0.0,0.0,2012,331.0
2009-01-04,BMI,ATL,600,0.0,0.0,851,533.0
2009-01-04,ATL,AGS,900,0.0,0.0,951,143.0
2009-01-04,CHS,ATL,1400,0.0,0.0,1520,259.0
2009-01-04,CHA,ATL,958,0.0,0.0,1047,106.0
2009-01-04,ATL,CHA,845,0.0,0.0,929,106.0
2009-01-04,AGS,ATL,720,0.0,0.0,820,143.0
2009-01-04,DAY,CVG,1146,0.0,0.0,1233,64.0
2009-01-04,CVG,DAY,1040,1149.0,69.0,1121,64.0
2009-01-04,CVG,CAE,1945,0.0,0.0,2107,404.0
2009-01-04,ATL,VPS,2145,0.0,0.0,2154,250.0
2009-01-04,ATL,CAE,942,0.0,0.0,1045,191.0
2009-01-04,CAE,ATL,1110,0.0,0.0,1218,191.0
2009-01-04,ATL,VPS,1440,0.0,0.0,1450,250.0
2009-01-04,TYS,CVG,1130,0.0,0.0,1235,226.0
2009-01-04,ATL,TYS,1010,0.0,0.0,1101,152.0
2009-01-04,MEI,ATL,545,0.0,0.0,755,267.0
2009-01-04,GNV,ATL,545,0.0,0.0,650,300.0
2009-01-04,ATL,AGS,2230,0.0,0.0,2319,143.0
2009-01-04,CVG,TYS,855,0.0,0.0,1004,226.0
2009-01-04,ATL,CHS,1212,0.0,0.0,1320,259.0
2009-01-04,ATL,SYR,1037,0.0,0.0,1243,793.0
2009-01-04,SYR,ATL,1315,0.0,0.0,1540,793.0
2009-01-04,DAY,ATL,942,0.0,0.0,1130,432.0
2009-01-04,ATW,ATL,540,0.0,0.0,857,765.0
2009-01-04,PIA,ATL,600,0.0,0.0,852,564.0
2009-01-04,CAE,LGA,1845,0.0,0.0,2036,617.0
2009-01-04,LGA,CAE,2130,0.0,0.0,2333,617.0
2009-01-04,AGS,ATL,1020,0.0,0.0,1116,143.0
2009-01-04,ATL,SYR,2155,0.0,0.0,2358,793.0
2009-01-04,CAK,ATL,1719,0.0,0.0,1914,528.0
2009-01-04,ATL,CAK,1510,0.0,0.0,1649,528.0
2009-01-04,CAK,DEN,1558,0.0,0.0,1720,1224.0
2009-01-04,BMI,ATL,620,0.0,0.0,858,533.0
2009-01-04,BOS,CAK,1704,0.0,0.0,1900,549.0
2009-01-04,CAK,ATL,1553,0.0,0.0,1737,528.0
2009-01-04,CAK,BOS,1452,0.0,0.0,1629,549.0
2009-01-04,DAY,ATL,1049,0.0,0.0,1225,432.0
2009-01-04,LAX,FAT,745,0.0,0.0,845,209.0
2009-01-04,FAT,LAX,925,0.0,0.0,1020,209.0
2009-01-04,PIA,DFW,725,0.0,0.0,940,673.0
2009-01-04,CAE,DFW,605,0.0,0.0,810,922.0
2009-01-04,PIT,DFW,1835,0.0,0.0,2045,1068.0
2009-01-04,DFW,GSO,1955,0.0,0.0,2320,999.0
2009-01-04,DFW,CAE,1915,0.0,0.0,2225,922.0
2009-01-04,DFW,PIT,1730,0.0,0.0,2100,1068.0
2009-01-04,VPS,DFW,700,0.0,0.0,920,641.0
2009-01-04,DFW,VPS,2035,0.0,0.0,2225,641.0
2009-01-04,DFW,PIT,1425,0.0,0.0,1755,1068.0
2009-01-04,ORD,DBQ,1020,0.0,0.0,1115,147.0
2009-01-04,ORD,DBQ,1525,0.0,0.0,1620,147.0
2009-01-04,ORD,DBQ,2150,0.0,0.0,2240,147.0
2009-01-04,AZO,ORD,1335,0.0,0.0,1340,122.0
2009-01-04,ORD,LSE,930,0.0,0.0,1040,215.0
2009-01-04,LSE,ORD,1105,0.0,0.0,1210,215.0
2009-01-04,LSE,ORD,650,0.0,0.0,800,215.0
2009-01-04,ORD,AZO,925,917.0,-8.0,1110,122.0
2009-01-04,AZO,ORD,1135,0.0,0.0,1140,122.0
2009-01-04,MIA,GSO,2025,0.0,0.0,2225,710.0
2009-01-04,DBQ,ORD,1645,0.0,0.0,1745,147.0
2009-01-04,DBQ,ORD,1140,0.0,0.0,1240,147.0
2009-01-04,DBQ,ORD,610,0.0,0.0,700,147.0
2009-01-04,CMI,ORD,715,0.0,0.0,815,135.0
2009-01-04,ORD,AZO,1125,0.0,0.0,1310,122.0
2009-01-04,CMI,ORD,935,0.0,0.0,1040,135.0
2009-01-04,GRB,ORD,735,0.0,0.0,840,174.0
2009-01-04,ORD,RDU,1945,0.0,0.0,2235,647.0
2009-01-04,JFK,RDU,2150,0.0,0.0,2335,426.0
2009-01-04,LGA,RDU,2000,0.0,0.0,2145,431.0
2009-01-04,PIT,LGA,1725,0.0,0.0,1900,335.0
2009-01-04,LGA,PIT,1520,0.0,0.0,1700,335.0
2009-01-04,CAE,ORD,610,0.0,0.0,723,666.0
2009-01-04,CAE,ORD,747,0.0,0.0,900,666.0
2009-01-04,CAE,ORD,844,0.0,0.0,957,666.0
2009-01-04,IAD,CAE,2200,0.0,0.0,2324,401.0
2009-01-04,IAD,CAE,2100,0.0,0.0,2226,401.0
2009-01-04,IAD,RDU,2203,0.0,0.0,2305,224.0
2009-01-04,ORD,CAE,1955,0.0,0.0,2249,666.0
2009-01-04,ORD,CAE,1738,0.0,0.0,2032,666.0
2009-01-04,IAH,ATL,710,0.0,0.0,1010,689.0
2009-01-04,MKE,MSN,1605,0.0,0.0,1643,74.0
2009-01-04,MSN,MKE,1708,0.0,0.0,1745,74.0
2009-01-04,IYK,LAX,1235,0.0,0.0,1330,123.0
2009-01-04,LAX,IYK,1115,0.0,0.0,1212,123.0
2009-01-04,SEA,GEG,2210,0.0,0.0,2313,224.0
2009-01-04,CEC,SFO,1413,0.0,0.0,1551,304.0
2009-01-04,SFO,CEC,1214,0.0,0.0,1352,304.0
2009-01-04,PDX,SEA,2050,0.0,0.0,2140,129.0
2009-01-04,CAK,ORD,1835,0.0,0.0,1916,344.0
2009-01-04,ORD,CAK,1555,0.0,0.0,1809,344.0
2009-01-04,SGF,XNA,12,0.0,0.0,31,84.0
2009-01-05,BHM,DAL,1050,0.0,0.0,1245,587.0
2009-01-05,BHM,SDF,745,0.0,0.0,955,323.0
2009-01-05,GEG,BOI,615,0.0,0.0,815,287.0
2009-01-05,GEG,PDX,735,0.0,0.0,845,279.0
2009-01-05,DAL,IAH,1600,0.0,0.0,1709,217.0
2009-01-05,BTR,IAH,905,0.0,0.0,1018,253.0
2009-01-05,IAH,DAL,1430,0.0,0.0,1533,217.0
2009-01-05,IAH,BTR,735,932.0,117.0,838,253.0
2009-01-05,CAE,IAD,600,0.0,0.0,725,401.0
2009-01-05,CAE,ORD,610,0.0,0.0,723,666.0
2009-01-05,CAE,ORD,747,0.0,0.0,900,666.0
2009-01-05,CAE,ORD,844,0.0,0.0,957,666.0
2009-01-05,DEN,EGE,1805,0.0,0.0,1903,120.0
2009-01-05,EGE,DEN,1925,0.0,0.0,2025,120.0
2009-01-05,RDU,ORD,715,0.0,0.0,834,647.0
2009-01-05,BOS,DCA,1845,0.0,0.0,2038,399.0
2009-01-05,JAC,SLC,1158,0.0,0.0,1303,205.0
2009-01-05,JAC,SLC,1320,0.0,0.0,1425,205.0
2009-01-05,SLC,JAC,1010,0.0,0.0,1128,205.0
2009-01-05,SLC,JAC,1456,0.0,0.0,1602,205.0
2009-01-05,SLC,JAC,1130,0.0,0.0,1248,205.0
2009-01-05,SLC,JAC,1755,0.0,0.0,1905,205.0
2009-01-05,SLC,JAC,1950,0.0,0.0,2100,205.0
2009-01-05,JAC,SLC,1700,0.0,0.0,1807,205.0
2009-01-05,DEN,DRO,823,0.0,0.0,931,251.0
2009-01-05,DRO,DEN,957,0.0,0.0,1100,251.0
2009-01-05,ASE,LAX,1951,0.0,0.0,2111,737.0
2009-01-05,ASE,DEN,1930,0.0,0.0,2018,125.0
2009-01-05,DEN,ASE,1803,1803.0,0.0,1853,125.0
2009-01-05,EKO,SLC,825,0.0,0.0,1035,200.0
2009-01-05,SLC,EKO,755,756.0,1.0,809,200.0
2009-01-05,DEN,JAC,1126,1125.0,-1.0,1302,406.0
2009-01-05,JAC,DEN,1342,0.0,0.0,1505,406.0
2009-01-05,GPT,ATL,630,0.0,0.0,844,352.0
2009-01-05,TLH,ATL,645,0.0,0.0,749,223.0
2009-01-05,FAY,ATL,700,0.0,0.0,824,331.0
2009-01-05,AGS,ATL,555,0.0,0.0,647,143.0
2009-01-05,ABY,ATL,1051,0.0,0.0,1146,146.0
2009-01-05,ATL,ABY,929,0.0,0.0,1026,146.0
2009-01-05,SYR,ATL,614,0.0,0.0,850,793.0
2009-01-05,AGS,ATL,900,0.0,0.0,1004,143.0
2009-01-05,ATL,AGS,748,0.0,0.0,835,143.0
2009-01-05,VPS,ATL,800,0.0,0.0,1009,250.0
2009-01-05,ATL,FLO,1237,0.0,0.0,1342,273.0
2009-01-05,FLO,ATL,1407,0.0,0.0,1520,273.0
2009-01-05,GSO,DFW,550,0.0,0.0,805,999.0
2009-01-05,ACT,DFW,1125,0.0,0.0,1210,89.0
2009-01-05,ACT,DFW,1745,0.0,0.0,1830,89.0
2009-01-05,DFW,ACT,1640,0.0,0.0,1720,89.0
2009-01-05,DFW,TYS,1240,0.0,0.0,1540,772.0
2009-01-05,TYS,DFW,1615,0.0,0.0,1750,772.0
2009-01-05,DFW,AMA,715,0.0,0.0,825,313.0
2009-01-05,DFW,LIT,1140,0.0,0.0,1250,304.0
2009-01-05,LIT,DFW,1315,0.0,0.0,1435,304.0
2009-01-05,BTR,DFW,1555,0.0,0.0,1725,383.0
2009-01-05,DFW,BTR,1410,0.0,0.0,1530,383.0
2009-01-05,CAE,DFW,605,0.0,0.0,810,922.0
2009-01-05,TXK,DFW,1600,0.0,0.0,1700,181.0
2009-01-05,DFW,TXK,1440,0.0,0.0,1535,181.0
2009-01-05,CLL,DFW,1335,0.0,0.0,1430,164.0
2009-01-05,DFW,CLL,1215,0.0,0.0,1310,164.0
2009-01-05,AMA,DFW,925,0.0,0.0,1035,313.0
2009-01-05,CVG,DFW,1230,0.0,0.0,1415,812.0
2009-01-05,DFW,ACT,1425,0.0,0.0,1505,89.0
2009-01-05,DFW,CHA,1335,0.0,0.0,1625,695.0
2009-01-05,DFW,AMA,1130,0.0,0.0,1240,313.0
2009-01-05,AMA,DFW,1305,0.0,0.0,1410,313.0
2009-01-05,DFW,TYR,1015,0.0,0.0,1100,103.0
2009-01-05,TYR,DFW,1125,0.0,0.0,1210,103.0
