Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2016-01-03,SFO,SNA,1221,0.0,0.0,1352,372.0
2016-01-03,FAT,SFO,1711,0.0,0.0,1805,158.0
2016-01-03,SBA,SFO,1624,0.0,0.0,1735,262.0
2016-01-03,ACV,SFO,1016,0.0,0.0,1120,250.0
2016-01-03,PSP,SFO,1808,0.0,0.0,1945,421.0
2016-01-03,SFO,EUG,1752,0.0,0.0,1931,451.0
2016-01-03,SNA,SFO,1428,0.0,0.0,1554,372.0
2016-01-03,SFO,SNA,1908,0.0,0.0,2039,372.0
2016-01-03,SFO,BUR,1459,0.0,0.0,1617,326.0
2016-01-03,SFO,PSP,1559,0.0,0.0,1733,421.0
2016-01-03,SFO,RNO,1159,0.0,0.0,1306,192.0
2016-01-03,AUS,SFO,1253,0.0,0.0,1455,1504.0
2016-01-03,SFO,SBA,1435,0.0,0.0,1549,262.0
2016-01-03,SFO,PSP,1311,0.0,0.0,1443,421.0
2016-01-03,INL,HIB,539,0.0,0.0,640,86.0
2016-01-03,SFO,ONT,1901,0.0,0.0,2026,363.0
2016-01-03,RDD,SFO,1610,0.0,0.0,1710,199.0
2016-01-03,SFO,RDD,1436,0.0,0.0,1540,199.0
2016-01-03,SMF,SFO,1046,0.0,0.0,1140,86.0
2016-01-03,SFO,OTH,1215,0.0,0.0,1349,412.0
2016-01-03,TPA,MIA,1150,0.0,0.0,1253,204.0
2016-01-03,MIA,TPA,945,0.0,0.0,1055,204.0
2016-01-03,JNU,SEA,2010,0.0,0.0,2330,909.0
2016-01-03,JNU,ANC,1955,0.0,0.0,2143,571.0
2016-01-03,KTN,JNU,2034,0.0,0.0,2138,234.0
2016-01-03,PDX,SFO,1815,0.0,0.0,2010,550.0
2016-01-03,PDX,SAN,1955,0.0,0.0,2214,933.0
2016-01-03,SFO,SLC,2110,0.0,0.0,2358,599.0
2016-01-04,SFO,PDX,2025,0.0,0.0,2209,550.0
2016-01-04,SAN,PDX,1815,0.0,0.0,2049,933.0
2016-01-04,FLG,PHX,1605,0.0,0.0,1652,119.0
2016-01-04,PHX,FLG,1440,0.0,0.0,1533,119.0
2016-01-04,FLG,PHX,1430,0.0,0.0,1520,119.0
2016-01-04,PHX,FLG,1310,1338.0,28.0,1401,119.0
2016-01-04,BUR,SFO,1654,0.0,0.0,1822,326.0
2016-01-04,EUG,SFO,2006,0.0,0.0,2142,451.0
2016-01-04,SMF,SFO,2102,0.0,0.0,2149,86.0
2016-01-04,SNA,SFO,2108,0.0,0.0,2232,372.0
2016-01-04,SFO,PSP,1903,0.0,0.0,2037,421.0
2016-01-04,SFO,EUG,1757,0.0,0.0,1936,451.0
2016-01-04,SFO,SNA,1902,0.0,0.0,2033,372.0
2016-01-04,SFO,SMF,1945,0.0,0.0,2032,86.0
2016-01-04,ONT,SFO,2055,0.0,0.0,2221,363.0
2016-01-04,SFO,ONT,1900,0.0,0.0,2025,363.0
2016-01-04,ORD,FSD,10,0.0,0.0,156,462.0
2016-01-04,FAR,ORD,754,0.0,0.0,1000,557.0
2016-01-04,FSD,ORD,813,0.0,0.0,950,462.0
2016-01-04,SBP,SFO,2040,0.0,0.0,2136,190.0
2016-01-04,SFO,SBP,1849,0.0,0.0,1951,190.0
2016-01-05,GEG,BOI,610,0.0,0.0,810,287.0
2016-01-05,LAS,RNO,2015,0.0,0.0,2130,345.0
2016-01-05,SUN,SFO,1436,0.0,0.0,1535,587.0
2016-01-05,SFO,LAS,2015,0.0,0.0,2155,414.0
2016-01-05,LAS,SFO,1740,0.0,0.0,1925,414.0
2016-01-05,LAS,MKE,1405,0.0,0.0,1940,1524.0
2016-01-05,MKE,LAS,2025,0.0,0.0,2225,1524.0
2016-01-05,LAS,IAH,1435,0.0,0.0,1940,1222.0
2016-01-05,IAH,LAS,2025,0.0,0.0,2200,1222.0
2016-01-05,CLE,LAS,2000,0.0,0.0,2144,1824.0
2016-01-05,MCI,LAS,2035,0.0,0.0,2134,1139.0
2016-01-05,SAN,LAS,1522,0.0,0.0,1631,258.0
2016-01-05,LAS,BWI,2345,0.0,0.0,707,2106.0
2016-01-05,LAS,FLL,2235,0.0,0.0,600,2173.0
2016-01-05,SFO,EUG,2255,0.0,0.0,30,451.0
2016-01-05,LAS,PDX,1955,0.0,0.0,2219,763.0
2016-01-05,LAX,LAS,1805,0.0,0.0,1907,236.0
2016-01-05,LAS,SAN,1335,0.0,0.0,1440,258.0
2016-01-05,PHX,PSP,1434,1433.0,-1.0,1444,261.0
2016-01-05,PSP,PHX,1510,0.0,0.0,1719,261.0
2016-01-05,SUN,SLC,1305,0.0,0.0,1407,222.0
2016-01-05,MMH,SFO,1703,0.0,0.0,1810,193.0
2016-01-05,PSP,SFO,1035,0.0,0.0,1215,421.0
2016-01-05,PHX,FLG,1800,0.0,0.0,1850,119.0
2016-01-05,PSP,SFO,1508,0.0,0.0,1643,421.0
2016-01-05,LAS,SFO,1024,0.0,0.0,1207,414.0
2016-01-05,SFO,MMH,1523,0.0,0.0,1628,193.0
2016-01-05,SUN,SLC,1828,0.0,0.0,1929,222.0
2016-01-05,SFO,EUG,2030,0.0,0.0,2207,451.0
2016-01-05,LAS,LAX,1156,0.0,0.0,1315,236.0
2016-01-05,SUN,SLC,700,0.0,0.0,800,222.0
2016-01-05,LAX,LAS,1012,0.0,0.0,1125,236.0
2016-01-05,LAX,LAS,827,0.0,0.0,944,236.0
2016-01-05,PSP,SFO,1820,0.0,0.0,1954,421.0
2016-01-05,SFO,PSP,1612,0.0,0.0,1746,421.0
2016-01-05,SLC,EKO,2156,2144.0,-12.0,2148,200.0
2016-01-05,PSP,DEN,1555,0.0,0.0,1909,776.0
2016-01-05,SFO,LAS,1608,0.0,0.0,1745,414.0
2016-01-05,PSP,DEN,1348,0.0,0.0,1703,776.0
2016-01-05,LAS,SFO,1840,0.0,0.0,2016,414.0
2016-01-05,SFO,LAS,1251,0.0,0.0,1432,414.0
2016-01-05,LAS,SFO,1535,0.0,0.0,1715,414.0
2016-01-05,SFO,RNO,2240,0.0,0.0,2345,192.0
2016-01-05,PSP,SFO,1255,0.0,0.0,1431,421.0
2016-01-05,JFK,LAX,1230,0.0,0.0,1554,2475.0
2016-01-05,JFK,SFO,1700,0.0,0.0,2039,2586.0
2016-01-05,JFK,LAX,1100,0.0,0.0,1420,2475.0
2016-01-05,LAX,JFK,1530,0.0,0.0,2353,2475.0
2016-01-05,JFK,LAX,1530,0.0,0.0,1906,2475.0
2016-01-05,SFO,JFK,2130,0.0,0.0,601,2586.0
2016-01-06,LAX,JFK,900,0.0,0.0,1729,2475.0
2016-01-06,LGB,SMF,2053,0.0,0.0,2217,387.0
2016-01-06,FLL,LAS,2005,0.0,0.0,2230,2173.0
2016-01-06,ATL,LAS,2059,0.0,0.0,2230,1747.0
2016-01-06,LAS,ATL,2330,0.0,0.0,620,1747.0
2016-01-06,LAS,FLL,2235,0.0,0.0,600,2173.0
2016-01-06,SEA,SFO,1111,0.0,0.0,1320,679.0
2016-01-06,SFO,ACV,1615,0.0,0.0,1725,250.0
2016-01-06,BOI,SFO,1038,0.0,0.0,1127,522.0
2016-01-06,SUN,SLC,1305,0.0,0.0,1407,222.0
2016-01-06,SFO,ACV,852,0.0,0.0,1003,250.0
2016-01-06,SFO,MRY,1603,0.0,0.0,1647,77.0
2016-01-06,MMH,SFO,1703,0.0,0.0,1810,193.0
2016-01-06,MRY,SFO,1722,0.0,0.0,1801,77.0
2016-01-06,SFO,XNA,1330,0.0,0.0,1906,1550.0
2016-01-06,SUN,SFO,1436,0.0,0.0,1535,587.0
2016-01-06,BUR,SFO,1226,0.0,0.0,1356,326.0
2016-01-06,SFO,SAN,1705,0.0,0.0,1841,447.0
2016-01-06,PHX,FLG,2059,0.0,0.0,2150,119.0
2016-01-06,FLG,PHX,759,0.0,0.0,857,119.0
2016-01-06,FLG,PHX,1125,0.0,0.0,1217,119.0
2016-01-06,PHX,FLG,948,0.0,0.0,1044,119.0
2016-01-06,RNO,SFO,1024,0.0,0.0,1135,192.0
2016-01-06,SMX,SFO,1415,0.0,0.0,1520,216.0
2016-01-06,LAS,SFO,1024,0.0,0.0,1206,414.0
2016-01-06,SFO,MMH,1523,0.0,0.0,1628,193.0
2016-01-06,SUN,SLC,1828,0.0,0.0,1929,222.0
2016-01-06,SFO,PDX,805,0.0,0.0,1001,550.0
2016-01-06,LAX,GEG,1845,0.0,0.0,2127,945.0
2016-01-06,MSP,RAP,2210,2208.0,-2.0,2300,489.0
2016-01-06,DVL,DEN,1500,0.0,0.0,1604,638.0
2016-01-06,JMS,DVL,1343,0.0,0.0,1428,83.0
2016-01-06,SFO,SBP,1212,0.0,0.0,1314,190.0
2016-01-06,DEN,MOT,1949,1945.0,-4.0,2248,604.0
2016-01-06,PDX,SFO,1036,0.0,0.0,1228,550.0
2016-01-06,SFO,TUS,1256,0.0,0.0,1607,751.0
2016-01-06,MFR,SFO,1028,0.0,0.0,1157,329.0
2016-01-06,SFO,OKC,1053,0.0,0.0,1610,1384.0
2016-01-06,ONT,SFO,1026,0.0,0.0,1155,363.0
2016-01-06,SFO,ONT,831,0.0,0.0,956,363.0
2016-01-06,SBA,SFO,1231,0.0,0.0,1340,262.0
2016-01-06,SFO,SBA,1050,0.0,0.0,1201,262.0
2016-01-06,PSP,SFO,824,0.0,0.0,1005,421.0
2016-01-06,SFO,MFR,830,0.0,0.0,958,329.0
2016-01-06,DEN,BIS,943,0.0,0.0,1235,516.0
2016-01-06,TUS,SFO,1642,0.0,0.0,1805,751.0
2016-01-06,SFO,SEA,816,0.0,0.0,1033,679.0
2016-01-06,SFO,SNA,1108,0.0,0.0,1246,372.0
2016-01-06,BUR,SFO,1019,0.0,0.0,1149,326.0
2016-01-06,DEN,LBB,1945,0.0,0.0,2214,456.0
2016-01-06,SBA,SFO,1014,0.0,0.0,1122,262.0
2016-01-06,SBA,SFO,1614,0.0,0.0,1726,262.0
2016-01-06,TUS,SFO,1250,0.0,0.0,1410,751.0
2016-01-06,SFO,BFL,1225,0.0,0.0,1336,238.0
2016-01-06,SNA,SFO,1322,0.0,0.0,1455,372.0
2016-01-06,ACV,SFO,1038,0.0,0.0,1142,250.0
2016-01-06,SFO,SMX,1234,0.0,0.0,1345,216.0
2016-01-06,ACV,SFO,1800,0.0,0.0,1903,250.0
2016-01-06,EUG,SFO,828,0.0,0.0,1004,451.0
2016-01-06,EUG,SFO,602,0.0,0.0,736,451.0
2016-01-06,BIS,DEN,1310,0.0,0.0,1355,516.0
2016-01-06,SFO,SBA,1431,0.0,0.0,1544,262.0
2016-01-06,SUN,DEN,1350,0.0,0.0,1541,557.0
2016-01-06,EKO,SLC,605,0.0,0.0,759,200.0
2016-01-06,SFO,RDM,1245,0.0,0.0,1425,462.0
2016-01-06,SFO,SMF,1921,0.0,0.0,2008,86.0
2016-01-06,SMF,SFO,2040,0.0,0.0,2127,86.0
2016-01-06,SFO,RDD,1440,0.0,0.0,1544,199.0
2016-01-06,HYS,DEN,1022,0.0,0.0,1040,298.0
2016-01-06,SBP,SFO,2041,0.0,0.0,2137,190.0
2016-01-06,SFO,SMF,1040,0.0,0.0,1134,86.0
2016-01-06,SFO,SBP,1907,0.0,0.0,2009,190.0
2016-01-06,DEN,JMS,1945,1940.0,-5.0,2242,573.0
2016-01-06,JMS,DVL,2310,0.0,0.0,2359,83.0
2016-01-06,SFO,LAX,1550,0.0,0.0,1720,337.0
2016-01-06,AUS,LBB,2005,0.0,0.0,2120,341.0
2016-01-06,PHX,SAN,1825,0.0,0.0,1830,304.0
2016-01-06,RNO,LAS,555,0.0,0.0,715,345.0
2016-01-06,SAN,PHX,1905,0.0,0.0,2115,304.0
2016-01-06,SAN,SMF,2005,0.0,0.0,2135,480.0
2016-01-06,SJC,SAN,1815,0.0,0.0,1930,417.0
2016-01-06,IAH,BRO,2115,0.0,0.0,2230,308.0
2016-01-07,IAH,LCH,2117,2112.0,-5.0,2209,127.0
2016-01-07,FAR,ORD,1138,0.0,0.0,1334,557.0
2016-01-07,IAH,HRL,2115,0.0,0.0,2226,295.0
2016-01-07,BRO,IAH,520,0.0,0.0,640,308.0
2016-01-07,IAH,BRO,2115,2113.0,-2.0,2230,308.0
2016-01-07,FAR,MSP,1115,0.0,0.0,1224,223.0
2016-01-07,MSP,FAR,920,915.0,-5.0,1040,223.0
2016-01-07,LBB,AUS,705,0.0,0.0,815,341.0
2016-01-07,FLG,PHX,1800,0.0,0.0,1855,119.0
2016-01-07,PHX,FLG,1615,0.0,0.0,1706,119.0
2016-01-07,DEN,FAR,1000,0.0,0.0,1304,627.0
2016-01-07,FLG,PHX,1605,0.0,0.0,1656,119.0
2016-01-07,PHX,FLG,1440,0.0,0.0,1534,119.0
2016-01-07,ORD,MSY,905,0.0,0.0,1131,837.0
2016-01-07,DEN,FAR,1243,0.0,0.0,1539,627.0
2016-01-07,FLG,PHX,1429,0.0,0.0,1520,119.0
2016-01-07,PHX,FLG,1310,0.0,0.0,1402,119.0
2016-01-07,CID,MSP,1740,0.0,0.0,1850,220.0
2016-01-07,MSP,CID,1602,0.0,0.0,1714,220.0
2016-01-07,LBB,DEN,826,0.0,0.0,908,456.0
2016-01-07,PHX,DRO,2240,2237.0,-3.0,2349,353.0
2016-01-07,FAR,ORD,1808,0.0,0.0,2002,557.0
2016-01-07,PHX,FLG,2059,0.0,0.0,2150,119.0
2016-01-07,PHX,GJT,1955,0.0,0.0,2124,438.0
2016-01-07,FLG,PHX,759,0.0,0.0,857,119.0
2016-01-07,FLG,PHX,1125,0.0,0.0,1217,119.0
2016-01-07,PHX,FLG,948,0.0,0.0,1044,119.0
2016-01-07,DEN,GJT,1512,0.0,0.0,1619,212.0
2016-01-07,ORD,LGA,900,0.0,0.0,1208,733.0
2016-01-07,EUG,SFO,1959,0.0,0.0,2130,451.0
2016-01-07,SUN,SLC,1833,0.0,0.0,1934,222.0
2016-01-07,GEG,LAX,605,0.0,0.0,905,945.0
2016-01-07,SLC,SUN,1650,1750.0,60.0,1758,222.0
2016-01-07,GJT,PHX,1815,0.0,0.0,2005,438.0
2016-01-07,PHX,GJT,1600,1559.0,-1.0,1728,438.0
2016-01-07,RAP,MSP,630,0.0,0.0,925,489.0
2016-01-07,SUN,SLC,700,0.0,0.0,800,222.0
2016-01-07,ORF,ORD,636,0.0,0.0,757,717.0
2016-01-07,IAH,CRP,2122,2129.0,7.0,2227,201.0
2016-01-07,DVL,DEN,1500,0.0,0.0,1604,638.0
2016-01-07,ORD,MKE,905,0.0,0.0,951,67.0
2016-01-07,CVG,ORD,744,0.0,0.0,814,264.0
2016-01-07,DVL,JMS,506,0.0,0.0,559,83.0
2016-01-07,JMS,DEN,630,0.0,0.0,724,573.0
2016-01-07,DEN,CID,1245,1252.0,7.0,1540,692.0
2016-01-07,FAR,DEN,1334,0.0,0.0,1438,627.0
2016-01-07,RAP,DEN,1730,0.0,0.0,1901,300.0
2016-01-07,FAR,DEN,1609,0.0,0.0,1718,627.0
2016-01-07,CID,DEN,1643,0.0,0.0,1800,692.0
2016-01-07,DEN,RAP,1515,0.0,0.0,1630,300.0
2016-01-07,SFO,EUG,1750,1740.0,-10.0,1929,451.0
2016-01-07,ORD,FAR,1535,0.0,0.0,1738,557.0
2016-01-07,SLC,DEN,1312,0.0,0.0,1440,391.0
2016-01-07,DEN,ONT,1846,1902.0,16.0,2011,819.0
2016-01-07,SLC,TWF,1709,0.0,0.0,1756,175.0
2016-01-07,TWF,SLC,1823,0.0,0.0,1915,175.0
2016-01-07,BTM,SLC,1255,0.0,0.0,1417,358.0
2016-01-07,ORD,CMX,2110,0.0,0.0,2337,360.0
2016-01-07,MKE,ORD,730,0.0,0.0,825,67.0
2016-01-07,MOT,DEN,605,0.0,0.0,720,604.0
2016-01-08,ORD,CID,1359,0.0,0.0,1504,196.0
2016-01-08,MKE,ORD,1626,0.0,0.0,1725,67.0
2016-01-08,PIT,IAH,1441,0.0,0.0,1700,1117.0
2016-01-08,DEN,COS,2016,0.0,0.0,2059,73.0
2016-01-08,MSP,MBS,1945,2027.0,42.0,2225,463.0
2016-01-08,DRO,PHX,605,0.0,0.0,733,353.0
2016-01-08,ORD,MKE,1505,1503.0,-2.0,1553,67.0
2016-01-08,MSP,ATW,1545,0.0,0.0,1656,236.0
2016-01-08,CMX,ORD,1324,0.0,0.0,1405,360.0
2016-01-08,MSN,MSP,1715,0.0,0.0,1832,228.0
2016-01-08,MSP,MSN,1521,1520.0,-1.0,1626,228.0
2016-01-08,SUN,SFO,1436,0.0,0.0,1535,587.0
2016-01-08,ORD,MKE,1615,0.0,0.0,1701,67.0
2016-01-08,ATW,MSP,1721,0.0,0.0,1839,236.0
2016-01-08,GJT,PHX,815,0.0,0.0,1016,438.0
2016-01-08,FLG,PHX,759,0.0,0.0,857,119.0
2016-01-08,ONT,DEN,548,0.0,0.0,915,819.0
2016-01-08,ORD,MSN,1738,0.0,0.0,1834,108.0
2016-01-08,BHM,DEN,1230,0.0,0.0,1440,1083.0
2016-01-08,SUN,SLC,1833,0.0,0.0,1934,222.0
2016-01-08,IAH,CLL,2115,0.0,0.0,2158,74.0
2016-01-08,SUN,SLC,700,0.0,0.0,800,222.0
2016-01-08,ORD,CMX,1026,0.0,0.0,1253,360.0
2016-01-08,MKE,ORD,1732,0.0,0.0,1825,67.0
2016-01-08,MSN,ORD,1909,0.0,0.0,2005,108.0
2016-01-08,IAH,CRP,2122,0.0,0.0,2227,201.0
2016-01-08,CMX,ORD,605,0.0,0.0,638,360.0
2016-01-08,IAH,COS,1747,1815.0,28.0,1912,809.0
2016-01-08,CRP,IAH,535,0.0,0.0,637,201.0
2016-01-08,IAH,PSP,920,0.0,0.0,1055,1269.0
2016-01-08,PSP,IAH,1205,0.0,0.0,1704,1269.0
2016-01-08,IAH,PIT,1023,0.0,0.0,1406,1117.0
2016-01-08,DEN,CID,1245,0.0,0.0,1540,692.0
2016-01-08,GRB,ORD,1858,0.0,0.0,1959,173.0
2016-01-08,IAH,BTR,2127,0.0,0.0,2228,253.0
2016-01-08,CID,DEN,1643,0.0,0.0,1800,692.0
2016-01-08,IAH,BHM,1017,0.0,0.0,1155,562.0
2016-01-08,DEN,COS,2210,0.0,0.0,2259,73.0
2016-01-08,ORD,GRB,1730,1750.0,20.0,1828,173.0
2016-01-08,RHI,IMT,2137,0.0,0.0,2219,67.0
2016-01-08,DTW,MQT,2155,0.0,0.0,2333,349.0
2016-01-08,CID,ORD,1534,0.0,0.0,1646,196.0
2016-01-08,ORD,CWA,1406,0.0,0.0,1512,213.0
2016-01-08,AEX,IAH,1730,0.0,0.0,1835,190.0
2016-01-08,MSN,ORD,1716,0.0,0.0,1811,108.0
2016-01-08,IAH,JAN,900,0.0,0.0,1022,351.0
2016-01-08,ORD,GRB,2230,0.0,0.0,2328,173.0
2016-01-08,IAH,MOB,1917,0.0,0.0,2035,427.0
2016-01-08,IAH,HSV,1955,2326.0,211.0,2141,595.0
2016-01-08,IAH,JAN,1910,0.0,0.0,2029,351.0
2016-01-08,IAH,AEX,2115,0.0,0.0,2212,190.0
2016-01-08,IAH,RIC,1916,0.0,0.0,2259,1157.0
2016-01-08,HRL,IAH,525,0.0,0.0,640,295.0
2016-01-08,IAH,OMA,1140,0.0,0.0,1357,781.0
2016-01-08,IAH,BHM,1916,0.0,0.0,2058,562.0
2016-01-08,HSV,IAH,1252,0.0,0.0,1500,595.0
2016-01-08,IAH,CRP,1735,2034.0,179.0,1841,201.0
2016-01-08,CRP,IAH,1916,0.0,0.0,2022,201.0
2016-01-08,ORD,ATW,1550,0.0,0.0,1648,160.0
2016-01-08,IAH,HSV,1031,0.0,0.0,1222,595.0
2016-01-08,ORD,AZO,2100,0.0,0.0,2302,122.0
2016-01-08,MSN,EWR,1918,0.0,0.0,2230,799.0
2016-01-08,IAH,CHS,2015,0.0,0.0,2334,925.0
2016-01-08,CID,ORD,1358,0.0,0.0,1510,196.0
2016-01-08,IAH,HRL,2115,0.0,0.0,2226,295.0
2016-01-08,IAH,GPT,1916,0.0,0.0,2031,376.0
2016-01-08,OMA,IAH,1432,0.0,0.0,1656,781.0
2016-01-08,HOB,IAH,1217,0.0,0.0,1455,501.0
2016-01-08,BRO,IAH,520,0.0,0.0,640,308.0
2016-01-08,EWR,MSN,1649,0.0,0.0,1830,799.0
2016-01-08,ORD,MSN,1550,0.0,0.0,1646,108.0
2016-01-08,IAH,AEX,1603,0.0,0.0,1700,190.0
2016-01-08,IAH,BNA,847,0.0,0.0,1042,657.0
2016-01-08,LCH,IAH,700,0.0,0.0,750,127.0
2016-01-08,IAH,MEM,2012,0.0,0.0,2145,468.0
2016-01-08,ATL,BQK,1039,0.0,0.0,1152,238.0
2016-01-08,BQK,ATL,1217,0.0,0.0,1331,238.0
2016-01-08,ATL,CID,1525,0.0,0.0,1646,694.0
2016-01-08,CID,ATL,1725,0.0,0.0,2028,694.0
2016-01-08,IAH,LFT,1015,0.0,0.0,1119,201.0
2016-01-08,MLU,IAH,1055,0.0,0.0,1211,262.0
2016-01-08,IAH,ORF,1955,0.0,0.0,2345,1201.0
2016-01-08,LFT,IAH,1149,0.0,0.0,1300,201.0
2016-01-08,ATW,ORD,1721,0.0,0.0,1829,160.0
2016-01-08,ATL,MLI,943,0.0,0.0,1045,633.0
2016-01-08,MLI,ATL,1120,0.0,0.0,1414,633.0
2016-01-08,IAH,HOB,1055,0.0,0.0,1146,501.0
2016-01-08,ORD,CID,1005,0.0,0.0,1109,196.0
2016-01-08,IAH,MLU,917,0.0,0.0,1025,262.0
2016-01-08,ORD,CID,1221,0.0,0.0,1328,196.0
2016-01-08,BNA,IAH,1117,0.0,0.0,1340,657.0
2016-01-08,CID,ORD,1141,0.0,0.0,1253,196.0
2016-01-08,CWA,ORD,1542,0.0,0.0,1650,213.0
2016-01-08,JAN,IAH,1052,0.0,0.0,1220,351.0
2016-01-08,MKE,ORD,1502,0.0,0.0,1555,67.0
2016-01-08,ORD,MKE,1346,0.0,0.0,1432,67.0
2016-01-08,AMA,DAL,1450,0.0,0.0,1555,323.0
2016-01-08,AUS,DEN,605,0.0,0.0,735,775.0
2016-01-08,MSP,DEN,625,0.0,0.0,740,680.0
2016-01-08,OAK,BUR,1135,0.0,0.0,1240,325.0
2016-01-08,OAK,DEN,550,0.0,0.0,920,957.0
2016-01-08,BUR,OAK,1115,0.0,0.0,1225,325.0
2016-01-08,DAL,AMA,1310,1306.0,-4.0,1420,323.0
2016-01-08,DAL,DEN,730,0.0,0.0,830,651.0
2016-01-08,DEN,DAL,805,0.0,0.0,1100,651.0
2016-01-08,DEN,HOU,1010,0.0,0.0,1330,883.0
2016-01-08,DEN,IND,1015,0.0,0.0,1440,977.0
2016-01-08,TUL,DEN,650,0.0,0.0,745,541.0
2016-01-08,TUS,DEN,715,0.0,0.0,920,639.0
2016-01-08,OKC,DEN,700,0.0,0.0,745,495.0
2016-01-08,PHX,DEN,715,0.0,0.0,915,602.0
2016-01-08,DEN,LAX,835,0.0,0.0,1005,862.0
2016-01-08,DEN,OMA,1010,0.0,0.0,1235,472.0
2016-01-08,DEN,PHX,1005,0.0,0.0,1200,602.0
2016-01-08,DEN,SJC,835,0.0,0.0,1015,948.0
2016-01-08,DEN,SLC,840,0.0,0.0,1010,391.0
2016-01-08,DEN,TUS,840,0.0,0.0,1040,639.0
2016-01-08,HOU,AUS,2200,0.0,0.0,2250,148.0
2016-01-08,HOU,CRP,2035,0.0,0.0,2130,187.0
2016-01-08,HOU,DAL,1830,0.0,0.0,1930,239.0
2016-01-08,HOU,HRL,1840,0.0,0.0,1945,277.0
2016-01-08,HOU,HRL,2035,0.0,0.0,2135,277.0
2016-01-08,HOU,OKC,2200,0.0,0.0,2320,419.0
2016-01-08,HOU,SAT,2200,0.0,0.0,2255,192.0
2016-01-08,HOU,TUL,2205,0.0,0.0,2330,453.0
2016-01-08,HRL,HOU,630,0.0,0.0,730,277.0
2016-01-08,LAX,DEN,600,0.0,0.0,925,862.0
2016-01-09,AEX,IAH,530,0.0,0.0,639,190.0
2016-01-09,CLL,IAH,546,0.0,0.0,634,74.0
2016-01-09,AZO,ORD,1100,0.0,0.0,1057,122.0
2016-01-09,HRL,IAH,525,0.0,0.0,640,295.0
2016-01-09,RIC,IAH,815,0.0,0.0,1050,1157.0
2016-01-09,BHM,IAH,600,0.0,0.0,808,562.0
2016-01-09,IAH,MAF,845,0.0,0.0,1021,429.0
2016-01-09,MOB,IAH,751,0.0,0.0,935,427.0
2016-01-09,CHS,IAH,611,0.0,0.0,810,925.0
2016-01-09,MAF,IAH,1051,0.0,0.0,1220,429.0
2016-01-09,IAH,VPS,1927,1934.0,7.0,2101,528.0
2016-01-09,GPT,IAH,635,0.0,0.0,810,376.0
2016-01-09,ORD,MKE,1754,0.0,0.0,1847,67.0
