Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2015-01-01,JAN,DFW,605,0.0,0.0,745,408.0
2015-01-01,MGM,DFW,630,0.0,0.0,845,622.0
2015-01-01,DFW,TLH,1005,0.0,0.0,1303,767.0
2015-01-01,TLH,DFW,1330,0.0,0.0,1500,767.0
2015-01-01,DFW,SJT,1040,0.0,0.0,1138,229.0
2015-01-01,SJT,DFW,1205,0.0,0.0,1305,229.0
2015-01-01,VPS,DFW,625,0.0,0.0,840,641.0
2015-01-01,DFW,MLU,925,0.0,0.0,1028,293.0
2015-01-01,MLU,DFW,1055,0.0,0.0,1210,293.0
2015-01-01,DFW,ONT,1035,0.0,0.0,1145,1188.0
2015-01-01,DFW,DTW,1030,0.0,0.0,1400,986.0
2015-01-01,DFW,CLE,1145,0.0,0.0,1515,1021.0
2015-01-01,DFW,ATL,1150,0.0,0.0,1445,731.0
2015-01-01,DFW,MSY,1150,0.0,0.0,1310,447.0
2015-01-01,MFE,DFW,605,0.0,0.0,740,469.0
2015-01-01,DFW,STL,645,0.0,0.0,820,550.0
2015-01-01,STL,DFW,900,0.0,0.0,1055,550.0
2015-01-01,DFW,MCO,1105,0.0,0.0,1430,985.0
2015-01-01,DFW,STL,950,0.0,0.0,1125,550.0
2015-01-01,DCA,DFW,600,0.0,0.0,835,1192.0
2015-01-01,DFW,SFO,1025,0.0,0.0,1210,1464.0
2015-01-01,DFW,RSW,925,0.0,0.0,1250,1017.0
2015-01-01,SJC,DFW,620,0.0,0.0,1155,1438.0
2015-01-01,BWI,DFW,1600,0.0,0.0,1835,1217.0
2015-01-01,DFW,BWI,1135,0.0,0.0,1520,1217.0
2015-01-01,DFW,MFE,915,0.0,0.0,1050,469.0
2015-01-01,DFW,SNA,755,0.0,0.0,915,1205.0
2015-01-01,LGA,DFW,600,0.0,0.0,905,1389.0
2015-01-01,DFW,IAH,1030,0.0,0.0,1135,224.0
2015-01-01,DFW,AUS,1150,0.0,0.0,1250,190.0
2015-01-01,DTW,DFW,615,0.0,0.0,820,986.0
2015-01-01,DFW,PHX,950,0.0,0.0,1130,868.0
2015-01-01,CLT,DFW,1510,0.0,0.0,1705,936.0
2015-01-01,DFW,CLT,1105,0.0,0.0,1420,936.0
2015-01-01,MCO,DFW,600,0.0,0.0,805,985.0
2015-01-01,DFW,SDF,1145,0.0,0.0,1440,733.0
2015-01-01,SDF,DFW,1520,0.0,0.0,1640,733.0
2015-01-01,DFW,LGA,1000,0.0,0.0,1410,1389.0
2015-01-01,SFO,DFW,600,0.0,0.0,1130,1464.0
2015-01-01,DFW,SJC,1025,0.0,0.0,1210,1438.0
2015-01-01,DFW,TUS,1050,0.0,0.0,1215,813.0
2015-01-01,SAT,DFW,805,0.0,0.0,915,247.0
2015-01-01,MSY,DFW,635,0.0,0.0,815,447.0
2015-01-01,IAH,DFW,640,0.0,0.0,750,224.0
2015-01-01,DFW,OMA,1350,0.0,0.0,1530,583.0
2015-01-01,DFW,TUL,1045,0.0,0.0,1145,237.0
2015-01-01,TUL,DFW,1225,0.0,0.0,1340,237.0
2015-01-01,MSP,DFW,820,0.0,0.0,1100,852.0
2015-01-01,BNA,DFW,610,0.0,0.0,825,631.0
2015-01-01,DFW,OKC,1135,0.0,0.0,1230,175.0
2015-01-01,OKC,DFW,1310,0.0,0.0,1410,175.0
2015-01-01,DFW,IAD,1155,0.0,0.0,1535,1172.0
2015-01-01,ICT,DFW,750,0.0,0.0,915,328.0
2015-01-01,AUS,DFW,1105,0.0,0.0,1210,190.0
2015-01-01,DFW,AUS,925,0.0,0.0,1025,190.0
2015-01-01,OMA,DFW,850,0.0,0.0,1055,583.0
2015-01-01,DFW,MEM,1150,0.0,0.0,1310,432.0
2015-01-01,DFW,MSP,1050,0.0,0.0,1310,852.0
2015-01-01,ATL,DFW,625,0.0,0.0,755,731.0
2015-01-01,DFW,DCA,615,0.0,0.0,959,1192.0
2015-01-01,ABQ,DFW,1215,0.0,0.0,1455,569.0
2015-01-01,DFW,ABQ,1045,0.0,0.0,1135,569.0
2015-01-01,MEM,DFW,1010,0.0,0.0,1150,432.0
2015-01-01,AUS,DFW,740,0.0,0.0,850,190.0
2015-01-01,DFW,FLL,1020,0.0,0.0,1400,1119.0
2015-01-01,DFW,LAS,915,0.0,0.0,1010,1055.0
2015-01-01,TUS,DFW,700,0.0,0.0,1010,813.0
2015-01-01,DFW,PHL,910,0.0,0.0,1305,1303.0
2015-01-01,DFW,SAT,805,0.0,0.0,915,247.0
2015-01-01,SAT,DFW,955,0.0,0.0,1105,247.0
2015-01-01,DFW,MIA,700,0.0,0.0,1043,1121.0
2015-01-01,DFW,ORD,945,0.0,0.0,1200,802.0
2015-01-01,DFW,ORD,1145,0.0,0.0,1355,802.0
2015-01-01,DFW,ICT,1000,0.0,0.0,1115,328.0
2015-01-01,DFW,CMH,830,0.0,0.0,1150,926.0
2015-01-01,DFW,ORD,740,0.0,0.0,955,802.0
2015-01-01,ORD,DFW,1450,0.0,0.0,1720,802.0
2015-01-01,DFW,SAN,900,0.0,0.0,1010,1171.0
2015-01-01,DFW,SAT,1100,0.0,0.0,1205,247.0
2015-01-01,PHX,DFW,200,0.0,0.0,500,868.0
2015-01-01,DFW,SAT,1005,0.0,0.0,1115,247.0
2015-01-01,SAT,DFW,1155,0.0,0.0,1305,247.0
2015-01-01,DFW,LAX,655,0.0,0.0,820,1235.0
2015-01-01,DFW,EWR,1130,0.0,0.0,1535,1372.0
2015-01-01,DFW,BNA,1100,0.0,0.0,1240,631.0
2015-01-01,DFW,BOS,1055,0.0,0.0,1520,1562.0
2015-01-01,FLL,DFW,645,0.0,0.0,900,1119.0
2015-01-01,DFW,PHX,805,0.0,0.0,955,868.0
2015-01-01,ONT,DFW,600,0.0,0.0,1100,1188.0
2015-01-02,DTW,MCI,1945,0.0,0.0,2100,629.0
2015-01-02,ATL,MCI,1910,0.0,0.0,2029,692.0
2015-01-02,ATL,MCI,2155,0.0,0.0,2313,692.0
2015-01-02,MSP,MCI,1945,0.0,0.0,2117,393.0
2015-01-02,LBB,IAH,1050,0.0,0.0,1220,458.0
2015-01-02,IAH,LBB,1433,0.0,0.0,1607,458.0
2015-01-02,IAH,LBB,1744,0.0,0.0,1919,458.0
2015-01-02,IAH,MAF,1745,0.0,0.0,1914,429.0
2015-01-02,LBB,IAH,1637,0.0,0.0,1809,458.0
2015-01-02,HOB,IAH,645,0.0,0.0,922,501.0
2015-01-02,IAH,HOB,1800,0.0,0.0,1840,501.0
2015-01-02,MAF,IAH,510,0.0,0.0,638,429.0
2015-01-02,HRL,IAH,520,0.0,0.0,632,295.0
2015-01-02,IAH,LBB,845,0.0,0.0,1020,458.0
2015-01-02,ATL,BTR,1400,0.0,0.0,1438,448.0
2015-01-02,IAH,MAF,2112,0.0,0.0,2243,429.0
2015-01-02,BTR,ATL,1145,0.0,0.0,1413,448.0
2015-01-02,BTR,ATL,1503,0.0,0.0,1729,448.0
2015-01-02,DEN,LBB,1941,0.0,0.0,2208,456.0
2015-01-02,LBB,DEN,1808,0.0,0.0,1842,456.0
2015-01-02,DEN,LBB,1104,0.0,0.0,1331,456.0
2015-01-02,DFW,MAF,1810,0.0,0.0,1918,309.0
2015-01-02,MAF,DFW,1955,0.0,0.0,2105,309.0
2015-01-02,DFW,TUL,740,0.0,0.0,843,237.0
2015-01-02,TUL,DFW,910,0.0,0.0,1020,237.0
2015-01-02,DFW,MAF,1135,0.0,0.0,1243,309.0
2015-01-02,MAF,DFW,1320,0.0,0.0,1430,309.0
2015-01-02,DFW,ROW,1015,0.0,0.0,1043,435.0
2015-01-02,ROW,DFW,1110,0.0,0.0,1335,435.0
2015-01-02,DFW,HOU,920,0.0,0.0,1028,247.0
2015-01-02,HOU,DFW,1055,0.0,0.0,1205,247.0
2015-01-02,DFW,SPS,2005,0.0,0.0,2053,113.0
2015-01-02,DFW,MAF,2130,0.0,0.0,2238,309.0
2015-01-02,DFW,MGM,900,0.0,0.0,1038,622.0
2015-01-02,MGM,DFW,1105,0.0,0.0,1310,622.0
2015-01-02,MAF,DFW,600,0.0,0.0,710,309.0
2015-01-02,ABI,DFW,705,0.0,0.0,800,158.0
2015-01-02,ROW,DFW,640,0.0,0.0,905,435.0
2015-01-02,BTR,DFW,1535,0.0,0.0,1700,383.0
2015-01-02,DFW,BTR,1350,0.0,0.0,1508,383.0
2015-01-02,DFW,AMA,2200,0.0,0.0,2308,312.0
2015-01-02,DFW,ROW,2055,0.0,0.0,2118,435.0
2015-01-02,DFW,ABI,1315,0.0,0.0,1403,158.0
2015-01-02,LBB,DFW,945,0.0,0.0,1050,282.0
2015-01-02,DFW,ABI,2005,0.0,0.0,2048,158.0
2015-01-02,DFW,LCH,1820,0.0,0.0,1928,295.0
2015-01-02,DFW,MAF,915,0.0,0.0,1023,309.0
2015-01-02,MAF,DFW,1100,0.0,0.0,1205,309.0
2015-01-02,ABI,DFW,1750,0.0,0.0,1840,158.0
2015-01-02,DFW,LBB,805,0.0,0.0,908,282.0
2015-01-02,DFW,MAF,1600,0.0,0.0,1708,309.0
2015-01-02,MAF,DFW,1745,0.0,0.0,1855,309.0
2015-01-02,SPS,DFW,605,0.0,0.0,650,113.0
2015-01-02,DFW,LBB,1510,0.0,0.0,1613,282.0
2015-01-02,LBB,DFW,1650,0.0,0.0,1755,282.0
2015-01-02,DFW,MAF,700,0.0,0.0,808,309.0
2015-01-02,MAF,DFW,845,0.0,0.0,1005,309.0
2015-01-02,DFW,LAW,800,0.0,0.0,843,140.0
2015-01-02,LAW,DFW,910,0.0,0.0,1000,140.0
2015-01-02,ABI,DFW,815,0.0,0.0,915,158.0
2015-01-02,DFW,SPS,1700,0.0,0.0,1748,113.0
2015-01-02,SPS,DFW,1815,0.0,0.0,1900,113.0
2015-01-02,SJT,DFW,605,0.0,0.0,705,229.0
2015-01-02,DFW,MAF,1300,0.0,0.0,1408,309.0
2015-01-02,MAF,DFW,1435,0.0,0.0,1545,309.0
2015-01-02,DFW,TXK,1655,0.0,0.0,1743,181.0
2015-01-02,TXK,DFW,1810,0.0,0.0,1910,181.0
2015-01-02,ABI,DFW,550,0.0,0.0,645,158.0
2015-01-02,DFW,LAW,1215,0.0,0.0,1303,140.0
2015-01-02,LAW,DFW,1330,0.0,0.0,1420,140.0
2015-01-02,DFW,ROW,1700,0.0,0.0,1728,435.0
2015-01-02,ROW,DFW,1755,0.0,0.0,2025,435.0
2015-01-02,DFW,LAW,1615,0.0,0.0,1703,140.0
2015-01-02,LAW,DFW,1730,0.0,0.0,1820,140.0
2015-01-02,DFW,TXK,2155,0.0,0.0,2243,181.0
2015-01-02,AUS,LBB,1640,0.0,0.0,1750,341.0
2015-01-02,DAL,LBB,1240,0.0,0.0,1345,293.0
2015-01-02,DAL,LBB,1450,0.0,0.0,1555,293.0
2015-01-02,DAL,LBB,835,0.0,0.0,940,293.0
2015-01-02,DAL,MAF,855,0.0,0.0,1005,319.0
2015-01-02,DAL,MAF,1125,0.0,0.0,1235,319.0
2015-01-02,DAL,MAF,1450,0.0,0.0,1600,319.0
2015-01-02,DAL,MAF,700,0.0,0.0,810,319.0
2015-01-02,HOU,MAF,805,0.0,0.0,930,441.0
2015-01-02,HOU,MAF,1035,0.0,0.0,1200,441.0
2015-01-02,LAS,MAF,1040,0.0,0.0,1440,795.0
2015-01-02,LBB,DAL,1630,0.0,0.0,1730,293.0
2015-01-02,LBB,DAL,1830,0.0,0.0,1935,293.0
2015-01-02,LBB,DAL,1005,0.0,0.0,1110,293.0
2015-01-02,LBB,DAL,1445,0.0,0.0,1550,293.0
2015-01-02,LBB,LAS,1140,0.0,0.0,1155,775.0
2015-01-02,MAF,DAL,1510,0.0,0.0,1615,319.0
2015-01-02,MAF,DAL,840,0.0,0.0,945,319.0
2015-01-02,MAF,DAL,655,0.0,0.0,800,319.0
2015-01-02,MAF,DAL,1300,0.0,0.0,1405,319.0
2015-01-02,MAF,HOU,955,0.0,0.0,1115,441.0
2015-01-02,MAF,HOU,1225,0.0,0.0,1345,441.0
2015-01-02,MAF,HOU,600,0.0,0.0,725,441.0
2015-01-02,MAF,LAS,1030,0.0,0.0,1050,795.0
2015-01-02,MAF,LAS,1625,0.0,0.0,1645,795.0
2015-01-02,MAF,DEN,1316,0.0,0.0,1409,563.0
