Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2013-01-04,DFW,DAY,900,0.0,0.0,1215,861.0
2013-01-04,ELP,DFW,730,0.0,0.0,1015,551.0
2013-01-04,MEM,DFW,640,0.0,0.0,825,432.0
2013-01-04,LGA,DFW,1245,0.0,0.0,1550,1389.0
2013-01-04,EWR,DFW,1430,0.0,0.0,1735,1372.0
2013-01-04,DFW,ELP,930,0.0,0.0,1020,551.0
2013-01-04,DFW,MCI,710,0.0,0.0,845,460.0
2013-01-04,CLT,DFW,625,0.0,0.0,830,936.0
2013-01-04,DFW,DCA,630,0.0,0.0,1015,1192.0
2013-01-04,PHL,DFW,1125,0.0,0.0,1420,1303.0
2013-01-04,DFW,TUL,1050,0.0,0.0,1150,237.0
2013-01-04,DFW,BNA,700,0.0,0.0,845,631.0
2013-01-04,DFW,MEM,830,0.0,0.0,955,432.0
2013-01-04,DCA,DFW,1100,0.0,0.0,1330,1192.0
2013-01-04,DFW,CLT,730,0.0,0.0,1100,936.0
2013-01-04,IAH,DFW,900,0.0,0.0,1015,224.0
2013-01-04,DFW,PHL,635,0.0,0.0,1045,1303.0
2013-01-04,DFW,EWR,735,0.0,0.0,1159,1372.0
2013-01-04,DFW,OKC,900,0.0,0.0,1000,175.0
2013-01-04,ELP,DFW,900,0.0,0.0,1145,551.0
2013-01-04,DTW,DFW,830,0.0,0.0,1040,986.0
2013-01-04,TUL,DFW,700,0.0,0.0,815,237.0
2013-01-04,SAT,DFW,545,0.0,0.0,650,247.0
2013-01-04,OMA,DFW,600,0.0,0.0,805,583.0
2013-01-04,DFW,ELP,1835,0.0,0.0,1925,551.0
2013-01-04,ORD,DFW,600,0.0,0.0,830,802.0
2013-01-04,DFW,ORD,915,0.0,0.0,1130,802.0
2013-01-04,ELP,DFW,600,0.0,0.0,840,551.0
2013-01-04,MCI,DFW,600,0.0,0.0,745,460.0
2013-01-04,DFW,MSP,1000,0.0,0.0,1225,852.0
2013-01-04,DFW,OMA,840,0.0,0.0,1025,583.0
2013-01-04,MSP,DFW,700,0.0,0.0,940,852.0
2013-01-04,JNU,ANC,1950,0.0,0.0,2135,571.0
2013-01-04,JNU,SIT,2215,0.0,0.0,2257,95.0
2013-01-04,KTN,JNU,2015,0.0,0.0,2116,234.0
2013-01-04,DFW,SAT,900,0.0,0.0,1010,247.0
2013-01-04,ELP,DFW,1100,0.0,0.0,1340,551.0
2013-01-04,OKC,DFW,710,0.0,0.0,815,175.0
2013-01-04,BNA,DFW,925,0.0,0.0,1130,631.0
2013-01-04,SJT,DFW,610,0.0,0.0,710,229.0
2013-01-04,PDX,EUG,2220,0.0,0.0,2300,106.0
2013-01-04,MSP,GFK,2150,2147.0,-3.0,2312,284.0
2013-01-04,DFW,SJT,915,0.0,0.0,1015,229.0
2013-01-04,SFO,EUG,1915,1930.0,15.0,2048,451.0
2013-01-04,SFO,EUG,2235,0.0,0.0,15,451.0
2013-01-04,FLL,MHT,1735,0.0,0.0,2045,1262.0
2013-01-04,BUF,BWI,1755,0.0,0.0,1905,281.0
2013-01-04,BUF,BWI,1645,0.0,0.0,1755,281.0
2013-01-04,BUF,FLL,1125,0.0,0.0,1430,1165.0
2013-01-04,BUF,LAS,1655,0.0,0.0,1905,1986.0
2013-01-04,BUF,MDW,1420,0.0,0.0,1505,468.0
2013-01-04,BUF,MDW,1755,0.0,0.0,1835,468.0
2013-01-04,BWI,BUF,1245,0.0,0.0,1350,281.0
2013-01-04,SGF,ATL,1510,0.0,0.0,1750,563.0
2013-01-05,JFK,IAD,1400,0.0,0.0,1518,228.0
2013-01-05,RDD,SFO,2027,0.0,0.0,2140,199.0
2013-01-05,EUG,PDX,545,0.0,0.0,626,106.0
2013-01-05,MSP,MSO,1725,0.0,0.0,1926,1013.0
2013-01-05,GFK,MSP,500,0.0,0.0,621,284.0
2013-01-05,MSO,SLC,1150,0.0,0.0,1313,436.0
2013-01-05,SLC,MSO,1520,1516.0,-4.0,1656,436.0
2013-01-05,EUG,SFO,545,0.0,0.0,719,451.0
2013-01-05,SFO,MFR,2237,0.0,0.0,2358,329.0
2013-01-05,SFO,SMF,2300,0.0,0.0,2346,86.0
2013-01-05,EUG,SFO,803,0.0,0.0,950,451.0
2013-01-06,ANC,ADK,1405,0.0,0.0,1614,1192.0
2013-01-06,ADK,ANC,1715,0.0,0.0,2101,1192.0
2013-01-06,MMH,SFO,1142,0.0,0.0,1250,193.0
2013-01-06,SNA,MMH,956,0.0,0.0,1112,278.0
2013-01-06,MFR,DEN,539,0.0,0.0,916,964.0
2013-01-06,MSO,MSP,530,0.0,0.0,922,1013.0
2013-01-06,MMH,SAN,1640,0.0,0.0,1800,350.0
2013-01-06,SFO,MMH,1508,0.0,0.0,1610,193.0
2013-01-06,MMH,SNA,1500,0.0,0.0,1623,278.0
2013-01-06,SFO,MMH,1327,1330.0,3.0,1430,193.0
2013-01-06,MMH,SFO,930,0.0,0.0,1041,193.0
2013-01-06,SAN,MMH,743,0.0,0.0,900,350.0
2013-01-06,ATL,FAY,1625,1950.0,205.0,1740,331.0
2013-01-06,FAY,ATL,1805,0.0,0.0,1939,331.0
2013-01-06,DFW,SHV,830,0.0,0.0,925,190.0
2013-01-06,SHV,DFW,955,0.0,0.0,1100,190.0
2013-01-07,SMF,ACV,2040,0.0,0.0,2144,207.0
2013-01-07,SUN,SLC,1819,0.0,0.0,1925,222.0
2013-01-08,ACV,SMF,503,0.0,0.0,609,207.0
2013-01-08,SUN,SLC,650,0.0,0.0,753,222.0
2013-01-08,SUN,SLC,1315,0.0,0.0,1420,222.0
2013-01-08,SUN,SLC,1819,0.0,0.0,1925,222.0
2013-01-08,GRK,DFW,1735,0.0,0.0,1825,134.0
2013-01-09,LFT,IAH,1544,0.0,0.0,1648,201.0
2013-01-09,IAH,LFT,2109,2131.0,22.0,43,201.0
2013-01-09,IAH,MLU,1926,1926.0,0.0,2036,262.0
2013-01-09,IAH,PNS,1945,0.0,0.0,2109,489.0
2013-01-09,LFT,IAH,1314,0.0,0.0,1418,201.0
2013-01-09,IAH,LFT,1855,2049.0,114.0,1953,201.0
2013-01-09,LFT,ATL,1318,0.0,0.0,1555,503.0
2013-01-09,ATL,LFT,1545,0.0,0.0,1633,503.0
2013-01-09,LFT,ATL,1700,0.0,0.0,1941,503.0
2013-01-09,ATL,LFT,1929,0.0,0.0,2021,503.0
2013-01-09,DFW,LFT,2015,2035.0,20.0,2135,351.0
2013-01-09,DFW,LCH,1220,1228.0,8.0,1335,295.0
2013-01-09,DFW,GRK,1615,1637.0,22.0,1705,134.0
2013-01-09,GRK,DFW,1735,0.0,0.0,1825,134.0
2013-01-09,DFW,PNS,2040,0.0,0.0,2220,604.0
2013-01-09,LFT,DFW,1425,0.0,0.0,1550,351.0
2013-01-09,MIA,JAX,2215,0.0,0.0,2330,335.0
2013-01-09,MIA,PNS,2050,0.0,0.0,2135,530.0
2013-01-09,MIA,JAX,1750,1742.0,-8.0,1905,335.0
2013-01-09,JAX,MIA,1935,0.0,0.0,2055,335.0
2013-01-09,ATL,PNS,2210,0.0,0.0,2228,271.0
2013-01-09,LAX,MRY,1700,1653.0,-7.0,1805,266.0
2013-01-09,MRY,LAX,1845,0.0,0.0,1955,266.0
2013-01-09,SFO,CIC,2200,0.0,0.0,2258,153.0
2013-01-09,ACV,CEC,757,0.0,0.0,828,56.0
2013-01-09,SMF,ACV,629,0.0,0.0,733,207.0
2013-01-09,SFO,SMF,700,0.0,0.0,746,86.0
2013-01-09,SMF,SFO,806,0.0,0.0,856,86.0
2013-01-09,MMH,SAN,1640,0.0,0.0,1800,350.0
2013-01-09,SFO,MMH,1506,0.0,0.0,1609,193.0
2013-01-09,MRY,SFO,1700,0.0,0.0,1740,77.0
2013-01-09,SFO,MRY,1554,1650.0,56.0,1640,77.0
2013-01-09,LCH,DFW,1405,0.0,0.0,1515,295.0
2013-01-09,SUN,SLC,650,0.0,0.0,753,222.0
2013-01-10,DTW,BTV,1740,0.0,0.0,1925,537.0
2013-01-10,SLC,MSY,1705,0.0,0.0,2117,1428.0
2013-01-10,ATL,SAV,2031,2028.0,-3.0,2143,214.0
2013-01-10,ATL,PNS,1210,1206.0,-4.0,1224,271.0
2013-01-10,PNS,ATL,1305,0.0,0.0,1520,271.0
2013-01-10,JAX,MIA,605,0.0,0.0,725,335.0
2013-01-10,PNS,MIA,720,0.0,0.0,1005,530.0
2013-01-10,ORD,DSM,2220,0.0,0.0,2335,299.0
2013-01-10,CMI,ORD,1740,0.0,0.0,1840,135.0
2013-01-10,ORD,CMI,1620,1616.0,-4.0,1710,135.0
2013-01-10,PNS,ATL,1103,0.0,0.0,1307,271.0
2013-01-10,PNS,ATL,600,0.0,0.0,808,271.0
2013-01-10,ORD,CMI,1835,0.0,0.0,1925,135.0
2013-01-10,SLC,TWF,1650,1656.0,6.0,1750,175.0
2013-01-10,PHX,FLG,2050,2103.0,13.0,2139,119.0
2013-01-10,TWF,SLC,1809,0.0,0.0,1910,175.0
2013-01-10,YUM,PHX,1910,0.0,0.0,2014,160.0
2013-01-10,PHX,YUM,1745,0.0,0.0,1837,160.0
2013-01-10,SLC,JAC,2005,2010.0,5.0,2116,205.0
2013-01-10,CIC,SFO,600,0.0,0.0,710,153.0
2013-01-10,BTM,SLC,1725,0.0,0.0,1841,358.0
2013-01-10,SLC,BTM,2155,0.0,0.0,2322,358.0
2013-01-10,CDC,SLC,1815,0.0,0.0,1915,221.0
2013-01-10,SLC,CDC,1700,1654.0,-6.0,1750,221.0
2013-01-10,SUN,SLC,650,0.0,0.0,753,222.0
2013-01-10,SUN,SLC,1315,0.0,0.0,1420,222.0
2013-01-10,SUN,SLC,1819,0.0,0.0,1925,222.0
2013-01-10,SLC,BTM,1510,0.0,0.0,1636,358.0
2013-01-10,SUN,SLC,927,0.0,0.0,1030,222.0
2013-01-10,LFT,IAH,1903,0.0,0.0,2007,201.0
2013-01-10,AEX,IAH,846,0.0,0.0,949,190.0
2013-01-10,IAH,AEX,713,0.0,0.0,821,190.0
2013-01-10,IAH,LFT,1541,1605.0,24.0,1639,201.0
2013-01-10,LFT,IAH,1705,0.0,0.0,1810,201.0
2013-01-10,GPT,IAH,1210,0.0,0.0,1337,376.0
2013-01-10,IAH,GPT,1031,0.0,0.0,1145,376.0
2013-01-10,PNS,IAH,630,0.0,0.0,816,489.0
2013-01-10,IAH,LFT,2109,0.0,0.0,2207,201.0
2013-01-10,LFT,IAH,532,0.0,0.0,637,201.0
2013-01-10,MLU,IAH,700,0.0,0.0,813,262.0
2013-01-10,IAH,LFT,1855,0.0,0.0,1953,201.0
2013-01-10,IAH,BTR,715,0.0,0.0,819,253.0
2013-01-10,LFT,ATL,1700,0.0,0.0,1941,503.0
2013-01-10,ATL,LFT,1929,0.0,0.0,2021,503.0
2013-01-10,LFT,ATL,600,0.0,0.0,844,503.0
2013-01-10,BTR,IAH,845,0.0,0.0,1002,253.0
2013-01-10,VPS,DFW,1820,0.0,0.0,2035,641.0
2013-01-10,PNS,DFW,610,0.0,0.0,825,604.0
2013-01-10,LFT,DFW,655,0.0,0.0,830,351.0
2013-01-10,GRI,DFW,1505,0.0,0.0,1650,561.0
2013-01-10,DFW,VPS,1605,0.0,0.0,1750,641.0
2013-01-10,DFW,LAW,810,806.0,-4.0,900,140.0
2013-01-10,LAW,DFW,945,0.0,0.0,1035,140.0
2013-01-11,CLT,GSO,1435,0.0,0.0,1522,83.0
2013-01-11,GSO,CLT,1600,0.0,0.0,1655,83.0
2013-01-11,GSO,CLT,1425,0.0,0.0,1520,83.0
2013-01-11,IAD,CLT,2158,0.0,0.0,2317,322.0
2013-01-11,CLT,IAD,2225,2228.0,3.0,2342,322.0
2013-01-11,CLT,GSO,1305,1300.0,-5.0,1355,83.0
2013-01-11,IAH,MFE,715,741.0,26.0,833,316.0
2013-01-11,MSN,CLE,1543,0.0,0.0,1803,402.0
2013-01-11,CLE,MSN,1645,0.0,0.0,1712,402.0
2013-01-11,MSN,EWR,1833,0.0,0.0,2145,799.0
2013-01-11,IAH,LFT,2109,0.0,0.0,2207,201.0
2013-01-11,LFT,IAH,532,0.0,0.0,637,201.0
2013-01-11,LFT,IAH,707,0.0,0.0,812,201.0
2013-01-11,MFE,IAH,858,0.0,0.0,1016,316.0
2013-01-11,ATL,ROA,1632,0.0,0.0,1755,357.0
2013-01-11,ATL,ROA,2058,0.0,0.0,2224,357.0
2013-01-11,ROA,ATL,1820,0.0,0.0,1954,357.0
2013-01-11,IAD,ROA,2158,0.0,0.0,2251,177.0
2013-01-11,BDL,MSP,1820,0.0,0.0,2026,1050.0
2013-01-11,ORD,MSN,1200,1216.0,16.0,1249,108.0
2013-01-11,ORD,MSN,1720,0.0,0.0,1808,108.0
2013-01-11,ORD,ROA,1929,0.0,0.0,2209,531.0
2013-01-11,BIS,DEN,1056,0.0,0.0,1135,516.0
2013-01-11,DEN,BIS,752,0.0,0.0,1031,516.0
2013-01-11,GRB,ORD,1103,0.0,0.0,1203,173.0
2013-01-11,DEN,FAR,2044,0.0,0.0,2332,627.0
2013-01-11,GRB,ORD,918,0.0,0.0,1016,173.0
2013-01-11,ORD,GRB,800,835.0,35.0,853,173.0
2013-01-11,DEN,OMA,1409,0.0,0.0,1632,472.0
2013-01-11,OMA,DEN,1657,0.0,0.0,1739,472.0
2013-01-11,LFT,ATL,600,0.0,0.0,844,503.0
2013-01-11,ATW,ORD,1818,0.0,0.0,1918,160.0
2013-01-11,BIS,DEN,1935,0.0,0.0,2014,516.0
2013-01-11,DEN,ISN,1003,0.0,0.0,1256,576.0
2013-01-11,ISN,DEN,1322,0.0,0.0,1405,576.0
2013-01-11,ORD,ATW,2108,0.0,0.0,2202,160.0
2013-01-11,MOT,DEN,1951,0.0,0.0,2043,604.0
2013-01-11,DEN,RAP,1853,0.0,0.0,1959,300.0
2013-01-11,ORD,CRW,1939,1935.0,-4.0,2203,417.0
2013-01-11,ORD,ATW,1700,1717.0,17.0,1753,160.0
2013-01-11,DEN,RAP,1151,0.0,0.0,1255,300.0
2013-01-11,RAP,DEN,1320,0.0,0.0,1433,300.0
2013-01-11,ORD,GRB,2112,0.0,0.0,2205,173.0
2013-01-11,ROA,ORD,1727,0.0,0.0,1825,531.0
2013-01-11,DEN,ISN,1930,0.0,0.0,2223,576.0
2013-01-11,ORD,CWA,1759,1855.0,56.0,1900,212.0
2013-01-11,DRO,DEN,1500,0.0,0.0,1605,251.0
2013-01-11,CWA,ORD,1506,0.0,0.0,1613,212.0
2013-01-11,ORD,CWA,1340,1334.0,-6.0,1441,212.0
2013-01-11,DEN,GJT,1530,1903.0,213.0,1626,212.0
2013-01-11,MSN,DEN,1633,0.0,0.0,1803,826.0
2013-01-11,ORD,MSN,1517,0.0,0.0,1608,108.0
2013-01-11,DEN,ISN,1341,0.0,0.0,1634,576.0
2013-01-11,ISN,DEN,1700,0.0,0.0,1743,576.0
2013-01-11,DEN,MOT,1636,0.0,0.0,1926,604.0
2013-01-11,ATL,FAY,2205,0.0,0.0,2320,331.0
2013-01-11,DFW,GSO,1430,0.0,0.0,1755,999.0
2013-01-11,GSO,DFW,1825,0.0,0.0,2040,999.0
2013-01-11,DFW,CID,655,0.0,0.0,850,685.0
2013-01-11,DFW,MSN,1455,0.0,0.0,1705,821.0
2013-01-11,MSN,DFW,1740,0.0,0.0,2020,821.0
2013-01-11,CID,DFW,925,0.0,0.0,1140,685.0
2013-01-11,DFW,DRO,1100,0.0,0.0,1200,674.0
2013-01-11,DRO,DFW,1235,0.0,0.0,1530,674.0
2013-01-11,DFW,GSO,2005,0.0,0.0,2330,999.0
2013-01-11,MIA,GSO,2035,0.0,0.0,2245,710.0
2013-01-11,DFW,GCK,1255,0.0,0.0,1420,404.0
2013-01-11,GCK,DFW,1450,0.0,0.0,1620,404.0
2013-01-11,MIA,CLT,2130,0.0,0.0,2335,650.0
2013-01-11,CID,ORD,835,0.0,0.0,945,196.0
2013-01-11,ORD,FAR,2020,0.0,0.0,2210,557.0
2013-01-11,RST,ORD,1010,0.0,0.0,1125,268.0
2013-01-11,ORD,CID,700,0.0,0.0,800,196.0
2013-01-11,ORD,CWA,750,749.0,-1.0,850,212.0
2013-01-11,ORD,DSM,700,0.0,0.0,815,299.0
2013-01-11,MSN,ORD,1635,0.0,0.0,1740,108.0
2013-01-11,CWA,ORD,1905,0.0,0.0,2025,212.0
2013-01-11,ORD,CLT,2150,0.0,0.0,40,599.0
2013-01-11,DSM,ORD,905,0.0,0.0,1025,299.0
2013-01-11,DSM,ORD,640,0.0,0.0,820,299.0
2013-01-11,MSN,ORD,1314,0.0,0.0,1410,108.0
2013-01-11,MSN,ORD,1737,0.0,0.0,1831,108.0
2013-01-11,DEN,BIS,1636,0.0,0.0,1910,516.0
2013-01-11,ORD,FAR,2015,0.0,0.0,2207,557.0
2013-01-11,ORD,GRB,945,0.0,0.0,1038,173.0
2013-01-11,RDU,LGA,1840,0.0,0.0,2020,431.0
2013-01-11,JFK,RDU,1959,0.0,0.0,2144,427.0
2013-01-11,RDU,DCA,1805,0.0,0.0,1910,227.0
2013-01-11,ORD,CHO,2005,0.0,0.0,2240,567.0
2013-01-11,LGA,RDU,1910,0.0,0.0,2055,431.0
2013-01-11,LGA,RDU,1720,0.0,0.0,1905,431.0
2013-01-11,DCA,RDU,1630,0.0,0.0,1735,227.0
2013-01-11,RDU,DCA,1950,0.0,0.0,2055,227.0
2013-01-11,DCA,RDU,2055,0.0,0.0,2155,227.0
2013-01-11,LGA,RDU,2100,0.0,0.0,2235,431.0
2013-01-11,DCA,RDU,1940,0.0,0.0,2040,227.0
2013-01-11,RDU,DCA,2110,0.0,0.0,2210,227.0
2013-01-11,RDU,LGA,1950,0.0,0.0,2125,431.0
2013-01-11,ORD,CWA,1725,0.0,0.0,1825,212.0
2013-01-11,LGA,RDU,1605,0.0,0.0,1750,431.0
2013-01-11,DCA,RDU,1815,0.0,0.0,1920,227.0
2013-01-11,ORD,RST,805,0.0,0.0,910,268.0
2013-01-11,CWA,ORD,940,0.0,0.0,1055,212.0
2013-01-11,CMI,ORD,600,0.0,0.0,700,135.0
2013-01-11,ORD,RDU,2055,0.0,0.0,2350,646.0
2013-01-11,ORD,MSN,1510,0.0,0.0,1600,108.0
2013-01-11,DLH,ORD,1504,0.0,0.0,1640,397.0
2013-01-11,GRB,MSP,1205,0.0,0.0,1315,252.0
2013-01-11,MSP,GRB,1020,0.0,0.0,1133,252.0
2013-01-11,DLH,MSP,1239,0.0,0.0,1345,144.0
2013-01-11,JAC,SLC,700,0.0,0.0,800,205.0
2013-01-11,MSP,DLH,1115,1111.0,-4.0,1214,144.0
2013-01-11,RAP,MSP,1147,0.0,0.0,1425,489.0
2013-01-11,FLG,PHX,755,0.0,0.0,850,119.0
2013-01-11,MSP,ISN,1730,0.0,0.0,1932,546.0
2013-01-11,ISN,MSP,625,1532.0,547.0,822,546.0
2013-01-11,SLC,RAP,940,0.0,0.0,1122,508.0
2013-01-11,DLH,MSP,1500,0.0,0.0,1605,144.0
2013-01-11,MSP,DLH,1320,1403.0,43.0,1417,144.0
2013-01-11,RAP,SLC,1234,0.0,0.0,1419,508.0
2013-01-11,MSN,MSP,1712,0.0,0.0,1830,228.0
2013-01-11,MSP,MSN,1531,0.0,0.0,1637,228.0
2013-01-11,MSP,RAP,1125,0.0,0.0,1208,489.0
2013-01-11,ISN,MSP,1430,0.0,0.0,1612,546.0
2013-01-11,MSP,ISN,1130,0.0,0.0,1331,546.0
2013-01-11,MSP,MOT,1720,0.0,0.0,1856,449.0
2013-01-11,CLD,LAX,822,0.0,0.0,905,86.0
2013-01-11,LAX,CLD,713,0.0,0.0,802,86.0
2013-01-11,DEN,MOT,1939,0.0,0.0,2229,604.0
2013-01-11,FAT,DEN,545,0.0,0.0,902,844.0
2013-01-11,DEN,MOT,1005,0.0,0.0,1259,604.0
2013-01-11,MOT,DEN,1326,0.0,0.0,1418,604.0
2013-01-11,SFO,RNO,1556,0.0,0.0,1658,192.0
2013-01-11,ASE,DEN,1953,0.0,0.0,2039,125.0
2013-01-11,DEN,MSP,1655,0.0,0.0,1952,680.0
2013-01-11,DEN,MOT,1407,0.0,0.0,1657,604.0
2013-01-11,MOT,DEN,1722,0.0,0.0,1814,604.0
2013-01-11,DRO,DEN,1000,0.0,0.0,1108,251.0
2013-01-11,DEN,ASE,1835,0.0,0.0,1921,125.0
2013-01-11,RNO,SFO,1723,0.0,0.0,1834,192.0
2013-01-11,DEN,MOT,1105,0.0,0.0,1359,604.0
2013-01-11,MOT,DEN,1424,0.0,0.0,1516,604.0
2013-01-11,MSP,BJI,2140,0.0,0.0,2242,199.0
2013-01-11,BTM,SLC,630,0.0,0.0,750,358.0
2013-01-11,COD,SLC,1250,0.0,0.0,1405,298.0
2013-01-11,SLC,COD,1105,1120.0,15.0,1220,298.0
2013-01-11,SUN,SLC,650,0.0,0.0,753,222.0
2013-01-11,ABR,MSP,1505,0.0,0.0,1616,257.0
2013-01-11,MSP,ABR,1325,0.0,0.0,1438,257.0
2013-01-11,SUN,SLC,927,0.0,0.0,1030,222.0
2013-01-11,BRD,MSP,730,0.0,0.0,825,114.0
2013-01-11,DEN,DRO,817,839.0,22.0,921,251.0
2013-01-11,MSN,MSP,1305,0.0,0.0,1422,228.0
2013-01-11,MSY,CVG,730,0.0,0.0,1035,701.0
2013-01-11,CWA,MSP,1540,0.0,0.0,1640,175.0
2013-01-11,MSP,CWA,1417,0.0,0.0,1515,175.0
2013-01-11,DTW,CWA,2005,0.0,0.0,2041,363.0
2013-01-11,ATL,GSO,1452,0.0,0.0,1609,306.0
2013-01-11,DTW,GSO,1541,0.0,0.0,1729,460.0
2013-01-11,BWI,RDU,1815,0.0,0.0,1927,255.0
2013-01-11,DTW,ESC,1942,0.0,0.0,2108,306.0
2013-01-11,MSP,ATW,1945,0.0,0.0,2052,236.0
2013-01-11,MSP,RST,1632,0.0,0.0,1717,76.0
2013-01-11,RST,MSP,1742,0.0,0.0,1835,76.0
2013-01-11,MSP,CWA,1945,0.0,0.0,2046,175.0
2013-01-11,CIU,DTW,1346,0.0,0.0,1510,284.0
2013-01-11,DTW,CIU,1200,1211.0,11.0,1321,284.0
2013-01-11,MSN,DTW,1431,0.0,0.0,1654,311.0
2013-01-11,CWA,DTW,1400,0.0,0.0,1629,363.0
2013-01-11,GSO,CVG,1755,0.0,0.0,1924,330.0
2013-01-11,MSP,RST,1935,0.0,0.0,2026,76.0
2013-01-11,DTW,MQT,1957,0.0,0.0,2129,349.0
2013-01-11,ATW,MSP,1150,0.0,0.0,1300,236.0
2013-01-11,MSP,ATW,1010,0.0,0.0,1121,236.0
2013-01-11,MSP,RST,1420,0.0,0.0,1507,76.0
2013-01-11,RST,MSP,1533,0.0,0.0,1623,76.0
2013-01-11,CWA,MSP,1238,0.0,0.0,1340,175.0
2013-01-11,MSP,CWA,1115,0.0,0.0,1213,175.0
2013-01-11,DTW,ESC,1230,1222.0,-8.0,1355,306.0
2013-01-11,ESC,DTW,1530,0.0,0.0,1649,306.0
2013-01-11,DTW,GRB,2145,2152.0,7.0,2208,287.0
2013-01-11,DTW,GRB,847,0.0,0.0,919,287.0
2013-01-11,GRB,DTW,1035,0.0,0.0,1259,287.0
2013-01-11,GSO,ATL,1650,0.0,0.0,1819,306.0
2013-01-11,CID,DTW,1015,0.0,0.0,1257,430.0
2013-01-11,HPN,MCO,2010,0.0,0.0,2253,972.0
2013-01-12,ESC,DTW,630,0.0,0.0,749,306.0
2013-01-12,CWA,MSP,715,0.0,0.0,824,175.0
2013-01-12,RST,MSP,700,0.0,0.0,759,76.0
2013-01-12,ATL,HPN,2036,0.0,0.0,2253,780.0
2013-01-12,MQT,DTW,615,0.0,0.0,748,349.0
2013-01-12,DTW,SCE,1951,1938.0,-13.0,2113,301.0
2013-01-12,GRB,DTW,657,0.0,0.0,928,287.0
2013-01-12,RDU,JFK,700,0.0,0.0,844,427.0
2013-01-12,DFW,TUL,1750,0.0,0.0,1850,237.0
2013-01-12,DFW,TUL,1625,1629.0,4.0,1725,237.0
2013-01-12,DFW,TUL,1940,0.0,0.0,2040,237.0
2013-01-12,DFW,TUL,2100,0.0,0.0,2155,237.0
2013-01-12,TUL,DFW,1805,0.0,0.0,1915,237.0
2013-01-12,OME,ANC,2103,0.0,0.0,2228,539.0
2013-01-12,HPN,FLL,645,0.0,0.0,949,1097.0
2013-01-12,HPN,FLL,2035,0.0,0.0,2333,1097.0
2013-01-12,HPN,MCO,830,0.0,0.0,1120,972.0
2013-01-12,HPN,PBI,1835,0.0,0.0,2129,1056.0
