Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2018-01-01,ROW,DFW,1010,0.0,0.0,1238,435.0
2018-01-01,CRP,DFW,601,0.0,0.0,722,354.0
2018-01-01,DFW,CRP,2220,0.0,0.0,2340,354.0
2018-01-01,TUS,PHX,805,0.0,0.0,902,110.0
2018-01-01,CRP,DFW,2110,0.0,0.0,2231,354.0
2018-01-01,DFW,GRK,2350,0.0,0.0,39,134.0
2018-01-01,MAF,DFW,2115,0.0,0.0,2232,309.0
2018-01-01,GRK,DFW,2200,0.0,0.0,2256,134.0
2018-01-01,DFW,HOU,1445,0.0,0.0,1558,247.0
2018-01-01,HOU,DFW,1635,0.0,0.0,1750,247.0
2018-01-01,FSD,PHX,1759,0.0,0.0,2015,1081.0
2018-01-01,PHX,FSD,1329,0.0,0.0,1702,1081.0
2018-01-01,DFW,DSM,2355,0.0,0.0,139,624.0
2018-01-01,SBA,PHX,955,0.0,0.0,1224,455.0
2018-01-01,GRK,DFW,845,0.0,0.0,945,134.0
2018-01-01,OMA,DFW,2109,0.0,0.0,2309,583.0
2018-01-01,BZN,DFW,1535,0.0,0.0,1934,1163.0
2018-01-01,DFW,BZN,1235,0.0,0.0,1453,1163.0
2018-01-01,BHM,DFW,923,0.0,0.0,1135,597.0
2018-01-01,HOU,DFW,825,0.0,0.0,941,247.0
2018-01-01,PHX,TUS,1115,0.0,0.0,1203,110.0
2018-01-01,TUS,PHX,1250,0.0,0.0,1343,110.0
2018-01-01,DCA,DFW,859,0.0,0.0,1148,1192.0
2018-01-01,OMA,DFW,924,0.0,0.0,1131,583.0
2018-01-01,LBB,DFW,812,0.0,0.0,933,282.0
2018-01-01,MIA,DFW,1810,0.0,0.0,2032,1121.0
2018-01-01,TUS,DFW,805,0.0,0.0,1117,813.0
2018-01-01,RDU,DFW,600,0.0,0.0,822,1061.0
2018-01-01,SLC,DFW,800,0.0,0.0,1152,989.0
2018-01-02,LGA,BUF,1259,0.0,0.0,1432,292.0
2018-01-02,BUF,LGA,1515,0.0,0.0,1642,292.0
2018-01-02,LGA,BUF,1609,0.0,0.0,1744,292.0
2018-01-02,BUF,RSW,1100,1100.0,0.0,1400,1144.0
2018-01-02,BUF,MIA,1600,0.0,0.0,1948,1185.0
2018-01-02,AMA,DFW,500,0.0,0.0,621,312.0
2018-01-02,DFW,ACT,1732,0.0,0.0,1815,89.0
2018-01-02,BUF,ORD,1149,0.0,0.0,1244,474.0
2018-01-02,DFW,SGF,1557,0.0,0.0,1713,364.0
2018-01-02,SGF,DFW,1740,0.0,0.0,1915,364.0
2018-01-02,ACT,DFW,1845,0.0,0.0,1939,89.0
2018-01-02,DFW,JLN,2040,2353.0,193.0,2155,327.0
2018-01-02,MSN,DFW,645,0.0,0.0,931,821.0
2018-01-02,BUF,DCA,1740,0.0,0.0,1900,296.0
2018-01-02,DCA,BUF,1535,0.0,0.0,1647,296.0
2018-01-02,BUF,ORD,1825,0.0,0.0,1928,474.0
2018-01-02,ORD,BUF,1520,0.0,0.0,1754,474.0
2018-01-02,BUF,ORD,1505,0.0,0.0,1604,474.0
2018-01-02,ORD,BUF,1149,0.0,0.0,1422,474.0
2018-01-02,ORD,PIA,1002,0.0,0.0,1103,130.0
2018-01-02,PIA,ORD,1128,0.0,0.0,1234,130.0
2018-01-02,ROW,PHX,1200,0.0,0.0,1347,433.0
2018-01-02,PHX,ROW,945,0.0,0.0,1128,433.0
2018-01-02,IAH,ORD,1645,0.0,0.0,1928,925.0
2018-01-02,ORD,IAH,1315,0.0,0.0,1615,925.0
2018-01-02,OMA,ORD,1550,0.0,0.0,1733,416.0
2018-01-02,ORD,OMA,1330,0.0,0.0,1511,416.0
2018-01-02,BNA,ORD,724,0.0,0.0,914,409.0
2018-01-02,BUF,ORD,2000,0.0,0.0,2102,474.0
2018-01-02,ORD,BUF,1645,0.0,0.0,1919,474.0
2018-01-02,FWA,ORD,911,0.0,0.0,915,157.0
2018-01-02,DLH,ORD,1435,0.0,0.0,1622,397.0
2018-01-02,ORD,DLH,1220,0.0,0.0,1404,397.0
2018-01-02,DCA,ORD,1435,0.0,0.0,1555,612.0
