Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2012-01-01,LAX,SMX,2235.0,0.0,0.0,2334.0,134.0
2012-01-01,LAX,SBA,2245.0,0.0,0.0,2332.0,89.0
2012-01-01,SAN,LAX,615.0,0.0,0.0,710.0,109.0
2012-01-01,SFO,SBA,1848.0,0.0,0.0,2013.0,262.0
2012-01-01,SFO,SBA,2235.0,0.0,0.0,2359.0,262.0
2012-01-01,SFO,SBP,2250.0,0.0,0.0,2357.0,190.0
2012-01-01,ORD,CMX,2131.0,0.0,0.0,2348.0,359.0
2012-01-01,SBA,SFO,622.0,0.0,0.0,753.0,262.0
2012-01-01,LAX,SBP,1914.0,0.0,0.0,2014.0,156.0
2012-01-01,IYK,LAX,500.0,0.0,0.0,554.0,123.0
2012-01-01,SAN,LAX,824.0,0.0,0.0,910.0,109.0
2012-01-01,SFO,MOD,915.0,0.0,0.0,1001.0,78.0
2012-01-01,SAN,LAX,618.0,0.0,0.0,706.0,109.0
2012-01-01,LAX,SAN,2210.0,0.0,0.0,2303.0,109.0
2012-01-01,PHX,SBA,2100.0,0.0,0.0,2135.0,455.0
2012-01-01,CLD,LAX,600.0,0.0,0.0,643.0,86.0
2012-01-01,ORD,TVC,1732.0,0.0,0.0,1938.0,224.0
2012-01-01,TVC,ORD,2010.0,0.0,0.0,2029.0,224.0
2012-01-01,LAX,SBP,2240.0,0.0,0.0,2340.0,156.0
2012-01-01,SBA,SFO,2037.0,0.0,0.0,2200.0,262.0
2012-01-01,DEN,SBA,2205.0,0.0,0.0,2340.0,916.0
2012-01-01,MOD,SFO,1021.0,0.0,0.0,1101.0,78.0
2012-01-01,LAX,CLD,2230.0,0.0,0.0,2313.0,86.0
2012-01-01,SBA,LAX,1956.0,0.0,0.0,2045.0,89.0
2012-01-01,SBA,SFO,1932.0,0.0,0.0,2058.0,262.0
2012-01-01,SFO,SBA,1743.0,0.0,0.0,1908.0,262.0
2012-01-01,SBP,SFO,2041.0,0.0,0.0,2144.0,190.0
2012-01-01,SBA,LAX,2111.0,0.0,0.0,2200.0,89.0
2012-01-01,SBP,LAX,2037.0,0.0,0.0,2139.0,156.0
2012-01-01,LAX,SAN,613.0,754.0,101.0,707.0,109.0
2012-01-01,EUG,PDX,2000.0,0.0,0.0,2040.0,106.0
2012-01-01,PDX,EUG,1826.0,1822.0,-4.0,1905.0,106.0
2012-01-01,LAX,SAN,2246.0,0.0,0.0,2338.0,109.0
