Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2010-01-02,DFW,AMA,840,0.0,0.0,950,313.0
2010-01-02,AMA,DFW,1045,0.0,0.0,1155,313.0
2010-01-02,DFW,AMA,955,0.0,0.0,1110,313.0
2010-01-02,AMA,DFW,1140,0.0,0.0,1250,313.0
2010-01-02,DFW,LBB,720,0.0,0.0,825,282.0
2010-01-02,LBB,DFW,855,0.0,0.0,1000,282.0
2010-01-02,LBB,DFW,1015,0.0,0.0,1120,282.0
2010-01-02,DFW,LBB,835,0.0,0.0,940,282.0
2010-01-02,AMA,DFW,805,0.0,0.0,910,313.0
2010-01-02,LBB,IAH,1325,0.0,0.0,1457,458.0
2010-01-02,AMA,IAH,1100,0.0,0.0,1227,519.0
2010-01-02,EWR,BTV,2135,0.0,0.0,2253,266.0
2010-01-02,IAH,LBB,1127,0.0,0.0,1252,458.0
2010-01-02,CLE,BOS,1812,0.0,0.0,1949,563.0
2010-01-02,AMA,IAH,1325,0.0,0.0,1502,519.0
2010-01-02,IAH,AMA,900,959.0,59.0,1032,519.0
2010-01-02,IAH,LBB,900,856.0,-4.0,1033,458.0
2010-01-02,LBB,IAH,1103,0.0,0.0,1235,458.0
2010-01-02,IAH,AMA,1125,0.0,0.0,1300,519.0
2010-01-02,BFL,PHX,615,0.0,0.0,848,425.0
2010-01-02,DTW,BGR,2145,0.0,0.0,2358,750.0
2010-01-02,DTW,MDW,1225,0.0,0.0,1245,229.0
2010-01-02,MDW,DTW,1400,0.0,0.0,1620,229.0
2010-01-02,CVG,BOS,2025,0.0,0.0,2241,752.0
2010-01-02,ORD,CVG,1955,0.0,0.0,2220,264.0
2010-01-02,JFK,BOS,1450,0.0,0.0,1628,187.0
2010-01-02,BOS,JFK,1700,0.0,0.0,1844,187.0
2010-01-02,JFK,PWM,2005,0.0,0.0,2156,274.0
2010-01-02,ATL,GSO,1847,0.0,0.0,2008,306.0
2010-01-02,JFK,BGR,1700,0.0,0.0,1902,382.0
2010-01-02,BOS,DCA,1730,0.0,0.0,1928,399.0
2010-01-02,BUF,JFK,1757,0.0,0.0,2000,301.0
2010-01-02,JFK,ORF,2045,0.0,0.0,2238,289.0
2010-01-02,JFK,BGR,1930,0.0,0.0,2136,382.0
2010-01-02,ASE,DEN,1203,0.0,0.0,1250,125.0
2010-01-02,DEN,ASE,1040,1038.0,-2.0,1129,125.0
2010-01-02,ASE,DEN,1239,0.0,0.0,1326,125.0
2010-01-02,DEN,ASE,1116,0.0,0.0,1206,125.0
2010-01-02,MOD,SFO,858,0.0,0.0,939,78.0
2010-01-02,SFO,MOD,735,726.0,-9.0,819,78.0
2010-01-02,SUN,SLC,700,0.0,0.0,804,223.0
2010-01-02,SUN,SLC,918,0.0,0.0,1025,223.0
2010-01-02,SUN,SLC,1150,0.0,0.0,1257,223.0
2010-01-02,ASE,ATL,1130,0.0,0.0,1635,1304.0
2010-01-02,ASE,ORD,1233,0.0,0.0,1620,1013.0
2010-01-02,BFL,LAX,731,0.0,0.0,819,109.0
2010-01-02,DEN,HDN,812,826.0,14.0,907,141.0
2010-01-02,HDN,DEN,936,0.0,0.0,1040,141.0
2010-01-02,LAX,BFL,2250,0.0,0.0,2336,109.0
2010-01-02,AMA,DAL,1110,0.0,0.0,1215,324.0
2010-01-02,AUS,DAL,1050,0.0,0.0,1145,189.0
2010-01-02,DAL,AMA,930,0.0,0.0,1040,324.0
2010-01-02,DAL,AMA,1820,1928.0,68.0,1935,324.0
2010-01-02,DAL,AUS,935,0.0,0.0,1030,189.0
2010-01-03,DCA,BOS,1230,0.0,0.0,1355,399.0
2010-01-03,LGA,BOS,800,0.0,0.0,910,185.0
2010-01-03,RDU,DCA,1810,0.0,0.0,1910,227.0
2010-01-03,BOS,DCA,1015,0.0,0.0,1159,399.0
2010-01-03,DCA,RDU,1935,0.0,0.0,2040,227.0
2010-01-03,BGR,DTW,825,0.0,0.0,1115,750.0
2010-01-03,BNA,ATL,1532,0.0,0.0,1743,214.0
2010-01-03,ATL,BNA,1451,0.0,0.0,1505,214.0
2010-01-03,JFK,IAD,1935,0.0,0.0,2136,228.0
2010-01-03,BGR,JFK,600,0.0,0.0,754,382.0
2010-01-03,PIT,JFK,1810,0.0,0.0,2010,340.0
2010-01-03,BOS,RDU,1845,0.0,0.0,2113,612.0
2010-01-03,JFK,ORD,1920,0.0,0.0,2134,740.0
2010-01-03,BOS,CVG,515,0.0,0.0,803,752.0
2010-01-03,DCA,BOS,930,0.0,0.0,1110,399.0
2010-01-03,DCA,BOS,1800,1945.0,105.0,1955,399.0
2010-01-03,PWM,JFK,600,0.0,0.0,734,274.0
2010-01-03,RIC,JFK,1649,0.0,0.0,1840,288.0
2010-01-03,SMF,SFO,901,0.0,0.0,955,86.0
2010-01-03,LMT,SFO,1814,1815.0,1.0,1956,315.0
2010-01-03,SFO,LMT,2111,0.0,0.0,2245,315.0
2010-01-03,SFO,SMF,721,723.0,2.0,806,86.0
2010-01-03,EKO,SLC,807,0.0,0.0,1025,200.0
2010-01-03,SLC,EKO,742,806.0,24.0,752,200.0
2010-01-03,DEN,MLI,2100,2145.0,45.0,2356,752.0
2010-01-03,BFL,LAX,712,0.0,0.0,800,109.0
2010-01-03,SFO,MFR,2235,0.0,0.0,2353,329.0
2010-01-03,SFO,FAT,2240,2328.0,48.0,2337,158.0
2010-01-03,CLT,EWR,1105,0.0,0.0,1249,529.0
2010-01-03,BTV,EWR,603,0.0,0.0,730,266.0
2010-01-03,EWR,ORF,1005,0.0,0.0,1113,284.0
2010-01-03,ORF,EWR,1155,0.0,0.0,1319,284.0
2010-01-03,EWR,GSO,1235,0.0,0.0,1414,446.0
2010-01-03,GSO,EWR,1440,0.0,0.0,1630,446.0
2010-01-03,EWR,CVG,840,0.0,0.0,1103,569.0
2010-01-03,EWR,DCA,1445,0.0,0.0,1559,199.0
2010-01-03,DCA,EWR,1700,0.0,0.0,1814,199.0
2010-01-03,EWR,MHT,1133,0.0,0.0,1253,209.0
2010-01-03,MHT,EWR,1320,0.0,0.0,1502,209.0
2010-01-03,BOS,CLE,900,0.0,0.0,1104,563.0
2010-01-03,EWR,BWI,1725,0.0,0.0,1835,169.0
2010-01-03,BWI,EWR,1912,0.0,0.0,2030,169.0
2010-01-03,CVG,EWR,1131,0.0,0.0,1325,569.0
2010-01-03,EWR,ROC,1350,0.0,0.0,1504,246.0
2010-01-03,ROC,EWR,1535,0.0,0.0,1657,246.0
2010-01-03,EWR,CLT,825,0.0,0.0,1032,529.0
2010-01-03,CLT,BUF,924,945.0,21.0,1109,546.0
2010-01-03,BUF,CLT,1150,0.0,0.0,1346,546.0
2010-01-03,PHX,FAT,2105,2218.0,73.0,2148,493.0
2010-01-03,LAS,FAT,2131,2130.0,-1.0,2239,258.0
2010-01-03,BFL,PHX,615,0.0,0.0,848,425.0
2010-01-03,LAX,FAT,2045,2043.0,-2.0,2140,209.0
2010-01-03,ORD,MQT,1800,0.0,0.0,2020,303.0
2010-01-03,ORD,BUF,840,0.0,0.0,1115,473.0
2010-01-03,BUF,ORD,1140,0.0,0.0,1235,473.0
2010-01-03,ORD,SGF,1245,0.0,0.0,1420,438.0
2010-01-03,SGF,ORD,1445,0.0,0.0,1620,438.0
2010-01-03,MKE,MQT,1920,0.0,0.0,2120,236.0
2010-01-03,BOS,LGA,630,0.0,0.0,750,185.0
2010-01-03,ERI,DTW,1530,0.0,0.0,1632,163.0
2010-01-03,SCE,DTW,615,0.0,0.0,739,300.0
2010-01-03,DTW,BUF,1035,0.0,0.0,1149,240.0
2010-01-03,BTV,DTW,600,0.0,0.0,800,536.0
2010-01-03,BUF,DTW,1230,0.0,0.0,1350,240.0
2010-01-03,ROC,DTW,1225,0.0,0.0,1350,296.0
2010-01-03,DTW,ROC,1020,1017.0,-3.0,1140,296.0
2010-01-03,DTW,ERI,1345,0.0,0.0,1446,163.0
2010-01-03,ERI,DTW,630,0.0,0.0,733,163.0
2010-01-03,DTW,BUF,1330,0.0,0.0,1440,240.0
2010-01-03,BUF,DTW,1515,0.0,0.0,1630,240.0
2010-01-03,WRG,PSG,1011,0.0,0.0,1037,31.0
2010-01-03,PSG,JNU,1117,0.0,0.0,1200,123.0
2010-01-03,BOS,BUF,845,0.0,0.0,1022,396.0
2010-01-03,BOS,MCO,2105,0.0,0.0,11,1121.0
2010-01-03,BTV,JFK,600,0.0,0.0,722,267.0
2010-01-03,BUF,FLL,1057,0.0,0.0,1405,1166.0
2010-01-03,BUF,JFK,1412,0.0,0.0,1545,301.0
2010-01-03,FLL,BUF,1440,0.0,0.0,1741,1166.0
2010-01-03,JFK,BUF,1207,0.0,0.0,1333,301.0
2010-01-03,JFK,ROC,1332,0.0,0.0,1451,264.0
2010-01-03,JFK,ROC,930,0.0,0.0,1100,264.0
2010-01-03,MCO,ROC,1320,0.0,0.0,1555,1033.0
2010-01-03,PWM,JFK,600,0.0,0.0,717,274.0
2010-01-03,PWM,JFK,725,0.0,0.0,844,274.0
2010-01-03,ROC,JFK,1139,0.0,0.0,1254,264.0
2010-01-03,ROC,JFK,1535,0.0,0.0,1701,264.0
2010-01-03,ROC,MCO,1630,0.0,0.0,1919,1033.0
2010-01-03,LGA,BOS,730,0.0,0.0,842,185.0
2010-01-03,BOS,LGA,730,0.0,0.0,853,185.0
2010-01-04,RAP,MSP,1815,0.0,0.0,2051,490.0
2010-01-04,DTW,ITH,2150,0.0,0.0,2314,353.0
2010-01-04,DTW,TVC,2205,2203.0,-2.0,2311,207.0
2010-01-04,RAP,MSP,1029,0.0,0.0,1305,490.0
2010-01-04,MSP,RAP,920,0.0,0.0,1002,490.0
2010-01-04,MSP,RAP,1705,0.0,0.0,1747,490.0
2010-01-04,IAD,JFK,600,0.0,0.0,713,228.0
2010-01-04,JFK,IAD,845,0.0,0.0,1009,228.0
2010-01-04,MSP,RAP,2200,0.0,0.0,2247,490.0
2010-01-04,FAT,LAX,550,0.0,0.0,655,209.0
2010-01-04,LAX,FAT,855,943.0,48.0,955,209.0
2010-01-04,FAT,LAX,1025,0.0,0.0,1125,209.0
2010-01-04,DFW,LBB,1100,0.0,0.0,1210,282.0
2010-01-04,LBB,DFW,1240,0.0,0.0,1345,282.0
2010-01-04,LBB,DFW,1015,0.0,0.0,1120,282.0
2010-01-04,DFW,LBB,835,846.0,11.0,940,282.0
2010-01-04,ORD,MQT,1800,0.0,0.0,2020,303.0
2010-01-04,MQT,MKE,740,0.0,0.0,740,236.0
2010-01-04,RDU,BOS,615,0.0,0.0,826,612.0
2010-01-04,ORD,JFK,730,0.0,0.0,1059,740.0
2010-01-04,FAT,DEN,608,0.0,0.0,923,844.0
2010-01-04,DEN,RAP,818,819.0,1.0,926,300.0
2010-01-04,RAP,DEN,953,0.0,0.0,1108,300.0
2010-01-04,SFO,FAT,130,0.0,0.0,202,158.0
2010-01-04,SGU,SLC,1453,0.0,0.0,1610,269.0
2010-01-04,SLC,RAP,1516,0.0,0.0,1650,508.0
2010-01-04,RAP,SLC,1718,0.0,0.0,1904,508.0
2010-01-04,MLI,DEN,758,0.0,0.0,930,752.0
2010-01-04,CEC,SFO,1441,0.0,0.0,1615,304.0
2010-01-04,SFO,CEC,1236,0.0,0.0,1413,304.0
2010-01-04,CIC,SFO,1501,0.0,0.0,1602,153.0
2010-01-04,SFO,CIC,1334,0.0,0.0,1432,153.0
2010-01-04,SFO,SMF,2245,2243.0,-2.0,2325,86.0
2010-01-04,LAX,FAT,125,0.0,0.0,241,209.0
2010-01-04,FAT,LAX,1001,0.0,0.0,1115,209.0
2010-01-04,MFR,SFO,600,0.0,0.0,720,329.0
2010-01-04,LAX,FAT,700,0.0,0.0,811,209.0
2010-01-04,FAT,SFO,653,0.0,0.0,801,158.0
2010-01-04,LAX,PSP,1828,0.0,0.0,1919,110.0
2010-01-04,AUS,LBB,815,0.0,0.0,925,341.0
2010-01-04,PHX,FAT,2105,0.0,0.0,2149,493.0
2010-01-04,LAS,FAT,2135,0.0,0.0,2241,258.0
2010-01-04,FAT,PHX,630,0.0,0.0,904,493.0
2010-01-04,PHX,BFL,2100,0.0,0.0,2130,425.0
2010-01-04,FAT,PHX,930,0.0,0.0,1206,493.0
2010-01-04,DEN,RAP,1939,0.0,0.0,2110,300.0
2010-01-04,DEN,RAP,1639,0.0,0.0,1810,300.0
2010-01-04,RAP,DEN,1833,0.0,0.0,2006,300.0
2010-01-05,DTW,MDW,1925,2030.0,65.0,1951,229.0
2010-01-05,DTW,DAY,1940,0.0,0.0,2056,166.0
2010-01-05,SFO,SMF,712,0.0,0.0,758,86.0
2010-01-05,MSO,DEN,1311,0.0,0.0,1505,679.0
2010-01-05,SUN,SLC,1320,0.0,0.0,1427,223.0
2010-01-05,SUN,SLC,1508,0.0,0.0,1615,223.0
2010-01-05,SUN,SLC,1758,0.0,0.0,1905,223.0
2010-01-05,SLC,SUN,1655,1645.0,-10.0,1806,223.0
2010-01-05,SUN,SLC,1940,0.0,0.0,2047,223.0
2010-01-05,BTM,SLC,1310,0.0,0.0,1423,357.0
2010-01-05,SLC,JAC,2027,2021.0,-6.0,2131,205.0
2010-01-05,SLC,BTM,2020,2015.0,-5.0,2144,357.0
2010-01-05,SMF,ACV,647,0.0,0.0,754,207.0
2010-01-05,SMF,SFO,813,0.0,0.0,909,86.0
2010-01-05,ACV,SMF,525,0.0,0.0,630,207.0
2010-01-05,SFO,CIC,2128,0.0,0.0,2224,153.0
2010-01-05,SMF,SFO,620,0.0,0.0,709,86.0
2010-01-05,DEN,JAC,1846,0.0,0.0,2012,406.0
2010-01-05,JAC,DEN,1329,0.0,0.0,1452,406.0
2010-01-05,JAC,ORD,1301,0.0,0.0,1655,1162.0
2010-01-05,SMF,PHX,915,0.0,0.0,1205,647.0
2010-01-05,BFL,PHX,615,0.0,0.0,845,425.0
2010-01-05,FAT,PHX,630,0.0,0.0,904,493.0
2010-01-05,FAT,PHX,930,0.0,0.0,1206,493.0
2010-01-05,RAP,DEN,745,0.0,0.0,927,300.0
2010-01-05,RAP,MSP,635,0.0,0.0,918,490.0
2010-01-05,ORD,RST,1705,0.0,0.0,1815,268.0
2010-01-05,RST,ORD,1840,0.0,0.0,1950,268.0
2010-01-05,ORD,XNA,1130,0.0,0.0,1310,522.0
2010-01-05,DSM,ORD,1920,0.0,0.0,2040,299.0
2010-01-05,DTW,ORD,1915,0.0,0.0,1940,235.0
2010-01-05,ORD,DSM,1735,0.0,0.0,1855,299.0
2010-01-05,ORD,DTW,1630,0.0,0.0,1845,235.0
2010-01-05,DTW,GRB,1940,2227.0,167.0,1958,288.0
2010-01-05,DTW,FNT,1955,0.0,0.0,2040,56.0
2010-01-05,JAC,ORD,1250,0.0,0.0,1645,1162.0
2010-01-05,ROC,ATL,1530,0.0,0.0,1809,749.0
2010-01-06,GRB,DTW,630,0.0,0.0,851,288.0
2010-01-06,GRB,DTW,1620,0.0,0.0,1838,288.0
2010-01-06,DSM,MEM,1710,0.0,0.0,1846,490.0
2010-01-06,FNT,DTW,800,0.0,0.0,843,56.0
2010-01-06,DTW,FSD,1930,0.0,0.0,2040,686.0
2010-01-06,DTW,TVC,2210,0.0,0.0,2316,207.0
2010-01-06,DTW,DSM,1540,1538.0,-2.0,1633,534.0
2010-01-06,RAP,MSP,1030,0.0,0.0,1306,490.0
2010-01-06,MEM,CLE,830,0.0,0.0,1130,622.0
2010-01-06,DTW,GRB,1520,0.0,0.0,1539,288.0
2010-01-06,MSP,RAP,920,917.0,-3.0,1002,490.0
2010-01-06,RAP,MSP,1543,0.0,0.0,1818,490.0
2010-01-06,MSP,RAP,1435,0.0,0.0,1512,490.0
2010-01-06,CLE,MEM,1159,0.0,0.0,1300,622.0
2010-01-06,ADQ,ANC,1658,0.0,0.0,1752,253.0
2010-01-06,ANC,ADQ,1513,0.0,0.0,1613,253.0
2010-01-06,KTN,JNU,2038,0.0,0.0,2142,234.0
2010-01-06,JNU,SIT,2213,0.0,0.0,2259,95.0
2010-01-06,JNU,ANC,2010,0.0,0.0,2200,571.0
2010-01-06,JNU,SEA,2000,0.0,0.0,2324,909.0
2010-01-06,MCI,ATL,1725,0.0,0.0,2034,692.0
2010-01-06,ATL,MCI,1524,0.0,0.0,1645,692.0
2010-01-06,ATL,MLI,2147,0.0,0.0,2255,633.0
2010-01-06,CRW,ATL,1122,0.0,0.0,1247,363.0
2010-01-06,DFW,GRK,2125,2123.0,-2.0,2210,134.0
2010-01-06,ORD,DBQ,2150,0.0,0.0,2245,147.0
2010-01-06,AZO,ORD,1345,0.0,0.0,1345,122.0
2010-01-06,ORD,AZO,1140,1136.0,-4.0,1320,122.0
2010-01-06,BWI,MCI,1825,0.0,0.0,2025,967.0
2010-01-06,BWI,STL,1930,0.0,0.0,2055,737.0
2010-01-06,DAL,STL,1730,0.0,0.0,1910,546.0
2010-01-06,DEN,MCI,1900,0.0,0.0,2135,533.0
2010-01-06,DEN,MCI,1955,0.0,0.0,2225,533.0
2010-01-06,DEN,MDW,2010,0.0,0.0,2325,895.0
2010-01-06,DEN,MDW,1925,0.0,0.0,2240,895.0
2010-01-06,DEN,OMA,1930,0.0,0.0,2155,472.0
2010-01-06,LAS,MCI,1900,0.0,0.0,2345,1140.0
2010-01-06,LAS,MDW,1725,0.0,0.0,2255,1521.0
2010-01-06,LAS,MDW,1825,0.0,0.0,2355,1521.0
2010-01-06,LAS,OMA,1820,0.0,0.0,2300,1099.0
2010-01-06,LAS,STL,1710,0.0,0.0,2215,1372.0
2010-01-06,LAX,MCI,1700,0.0,0.0,2210,1363.0
2010-01-06,LAX,MDW,1740,0.0,0.0,2335,1751.0
2010-01-06,MDW,DEN,1740,0.0,0.0,1930,895.0
2010-01-06,MDW,OMA,1840,0.0,0.0,2015,423.0
2010-01-06,MDW,STL,1750,0.0,0.0,1900,251.0
2010-01-06,OAK,LAX,2000,0.0,0.0,2120,337.0
2010-01-06,PHX,OMA,1905,0.0,0.0,2235,1037.0
2010-01-06,SAN,MDW,1715,0.0,0.0,2310,1728.0
2010-01-06,STL,MCI,1845,0.0,0.0,1950,237.0
2010-01-06,STL,OMA,1945,0.0,0.0,2100,342.0
2010-01-06,DEN,RAP,1011,0.0,0.0,1139,300.0
2010-01-06,RAP,DEN,1159,0.0,0.0,1333,300.0
2010-01-06,DEN,RAP,811,0.0,0.0,939,300.0
2010-01-06,RAP,DEN,1001,0.0,0.0,1136,300.0
2010-01-06,DTW,MDW,1925,0.0,0.0,1951,229.0
2010-01-06,JFK,ORD,1935,0.0,0.0,2148,740.0
2010-01-06,LGA,MCI,1645,0.0,0.0,1914,1107.0
2010-01-06,EUG,SFO,1251,0.0,0.0,1421,451.0
2010-01-06,ASE,DEN,1843,0.0,0.0,1930,125.0
2010-01-06,HDN,DEN,1633,0.0,0.0,1735,141.0
2010-01-06,SYR,ORD,922,0.0,0.0,1038,607.0
2010-01-06,DEN,ASE,2012,0.0,0.0,2100,125.0
2010-01-06,RKS,SLC,1504,0.0,0.0,1611,161.0
2010-01-06,SLC,RKS,1350,1349.0,-1.0,1449,161.0
2010-01-06,SLC,RAP,1440,0.0,0.0,1614,508.0
2010-01-06,RAP,SLC,1645,0.0,0.0,1831,508.0
2010-01-06,BTM,SLC,630,0.0,0.0,750,357.0
2010-01-06,JAC,SLC,700,0.0,0.0,810,205.0
2010-01-06,SFO,TUS,1450,0.0,0.0,1748,751.0
2010-01-06,TUS,SFO,1849,0.0,0.0,2010,751.0
2010-01-06,DEN,RAP,1145,0.0,0.0,1253,300.0
2010-01-06,RAP,DEN,1331,0.0,0.0,1441,300.0
2010-01-06,SFO,ACV,1412,1554.0,102.0,1529,250.0
2010-01-06,SFO,BUR,1849,0.0,0.0,1958,326.0
2010-01-06,ACV,SFO,1940,0.0,0.0,2055,250.0
2010-01-06,ACV,SFO,1550,0.0,0.0,1705,250.0
2010-01-06,SFO,ACV,1745,0.0,0.0,1902,250.0
2010-01-06,ORD,TUL,1155,0.0,0.0,1353,585.0
2010-01-06,TUL,ORD,1421,0.0,0.0,1620,585.0
2010-01-06,CIC,SFO,556,0.0,0.0,700,153.0
2010-01-06,DEN,RAP,1405,0.0,0.0,1514,300.0
2010-01-06,RAP,DEN,1544,0.0,0.0,1654,300.0
2010-01-06,BUR,SFO,2037,0.0,0.0,2200,326.0
2010-01-06,ORD,HDN,949,0.0,0.0,1152,1009.0
2010-01-06,HDN,ORD,1232,0.0,0.0,1620,1009.0
2010-01-07,LGA,DTW,1430,1422.0,-8.0,1645,501.0
2010-01-07,DTW,LGA,1710,0.0,0.0,1900,501.0
2010-01-07,MEM,SDF,940,0.0,0.0,1202,320.0
2010-01-07,MDW,DTW,700,0.0,0.0,928,229.0
2010-01-07,DTW,MDW,1925,0.0,0.0,1951,229.0
2010-01-07,DTW,MDW,715,0.0,0.0,742,229.0
2010-01-07,MDW,DTW,845,0.0,0.0,1104,229.0
2010-01-07,DTW,MDW,1225,0.0,0.0,1245,229.0
2010-01-07,MDW,DTW,1400,0.0,0.0,1619,229.0
2010-01-07,DTW,MDW,1720,0.0,0.0,1743,229.0
2010-01-07,MDW,DTW,1840,0.0,0.0,2109,229.0
2010-01-07,DTW,PVD,1550,1550.0,0.0,1747,614.0
2010-01-07,PVD,DTW,1840,0.0,0.0,2101,614.0
2010-01-07,PVD,ATL,1735,0.0,0.0,2031,903.0
2010-01-07,LGA,CVG,1053,0.0,0.0,1325,585.0
2010-01-07,CVG,ORD,1640,0.0,0.0,1714,264.0
2010-01-07,ORD,CVG,1955,0.0,0.0,2220,264.0
2010-01-07,ATL,HSV,2148,0.0,0.0,2150,151.0
2010-01-07,SDF,ATL,1240,0.0,0.0,1410,321.0
2010-01-07,CVG,DCA,900,0.0,0.0,1039,411.0
2010-01-07,ATL,GSO,1849,0.0,0.0,2010,306.0
2010-01-07,DCA,CVG,1110,0.0,0.0,1301,411.0
2010-01-07,ORD,JFK,715,0.0,0.0,1044,740.0
2010-01-07,ORD,JFK,1114,0.0,0.0,1441,740.0
2010-01-07,JFK,ORD,835,0.0,0.0,1044,740.0
2010-01-07,ORD,JFK,1439,0.0,0.0,1759,740.0
2010-01-07,JFK,ORD,1200,0.0,0.0,1410,740.0
2010-01-07,ORD,JFK,1745,0.0,0.0,2120,740.0
2010-01-07,JFK,ORD,1645,0.0,0.0,1906,740.0
2010-01-07,JFK,ORD,1935,0.0,0.0,2148,740.0
2010-01-07,CVG,ORF,925,0.0,0.0,1107,485.0
2010-01-07,GSO,CVG,637,0.0,0.0,810,330.0
2010-01-07,IAD,ATL,1555,0.0,0.0,1804,533.0
2010-01-07,CVG,MSN,905,0.0,0.0,922,373.0
2010-01-07,MSN,CVG,1035,0.0,0.0,1255,373.0
2010-01-07,ATL,DSM,2143,0.0,0.0,2310,743.0
2010-01-07,MCI,LGA,629,0.0,0.0,1009,1107.0
2010-01-07,DSM,ATL,1545,0.0,0.0,1851,743.0
2010-01-07,OMA,ATL,1730,0.0,0.0,2046,821.0
2010-01-07,LAX,SBP,2235,0.0,0.0,2329,155.0
2010-01-07,LNK,ORD,1443,0.0,0.0,1620,466.0
2010-01-07,LAX,SMX,2240,0.0,0.0,2332,135.0
2010-01-07,CVG,ORD,1852,0.0,0.0,1918,264.0
2010-01-07,ORD,CVG,1610,0.0,0.0,1826,264.0
2010-01-07,LEX,ORD,1809,0.0,0.0,1838,323.0
2010-01-07,ORD,LEX,1517,0.0,0.0,1731,323.0
2010-01-07,BIS,ORD,1509,0.0,0.0,1720,716.0
2010-01-07,ORD,BIS,1216,0.0,0.0,1443,716.0
2010-01-07,LNK,ORD,1059,0.0,0.0,1229,466.0
2010-01-07,ORD,LNK,851,840.0,-11.0,1033,466.0
2010-01-07,MBS,ORD,1532,0.0,0.0,1550,222.0
2010-01-07,ORD,MBS,1304,0.0,0.0,1503,222.0
2010-01-07,ORD,MSN,1326,0.0,0.0,1419,109.0
2010-01-07,SBA,LAX,2038,0.0,0.0,2123,89.0
2010-01-07,ORD,CWA,1523,0.0,0.0,1621,213.0
2010-01-07,CWA,ORD,1648,0.0,0.0,1758,213.0
2010-01-07,OMA,ORD,758,0.0,0.0,927,416.0
2010-01-07,ORD,OMA,600,0.0,0.0,727,416.0
